area,Date,P_08,P_09,P_10,P_11,P_12,P_15,P_20,provenance
South Northamptonshire,2020-12-10,0.63,0.48,0.35,0.25,0.18,0.06,0.01,projected
South Northamptonshire,2020-12-11,0.63,0.48,0.35,0.25,0.18,0.06,0.01,projected
South Northamptonshire,2020-12-12,0.63,0.48,0.35,0.25,0.18,0.06,0.01,projected
South Northamptonshire,2020-12-13,0.63,0.48,0.35,0.25,0.18,0.06,0.01,projected
South Northamptonshire,2020-12-14,0.63,0.48,0.35,0.25,0.18,0.06,0.01,projected
South Northamptonshire,2020-12-15,0.63,0.50,0.37,0.27,0.20,0.07,0.02,projected
South Northamptonshire,2020-12-16,0.63,0.50,0.37,0.27,0.20,0.07,0.02,projected
South Northamptonshire,2020-12-17,0.63,0.50,0.37,0.27,0.20,0.07,0.02,projected
South Northamptonshire,2020-12-18,0.63,0.50,0.37,0.27,0.20,0.07,0.02,projected
South Northamptonshire,2020-12-19,0.63,0.50,0.37,0.27,0.20,0.07,0.02,projected
South Northamptonshire,2020-12-20,0.63,0.50,0.37,0.27,0.20,0.07,0.02,projected
South Northamptonshire,2020-12-21,0.63,0.50,0.37,0.27,0.20,0.07,0.02,projected
South Oxfordshire,2020-08-11,0.54,0.26,0.10,0.03,0.01,0.00,0.00,inferred
South Oxfordshire,2020-08-12,0.54,0.26,0.10,0.03,0.01,0.00,0.00,inferred
South Oxfordshire,2020-08-13,0.54,0.26,0.10,0.03,0.01,0.00,0.00,inferred
South Oxfordshire,2020-08-14,0.54,0.26,0.10,0.03,0.01,0.00,0.00,inferred
South Oxfordshire,2020-08-15,0.54,0.26,0.10,0.03,0.01,0.00,0.00,inferred
South Oxfordshire,2020-08-16,0.54,0.26,0.10,0.03,0.01,0.00,0.00,inferred
South Oxfordshire,2020-08-17,0.54,0.26,0.10,0.03,0.01,0.00,0.00,inferred
South Oxfordshire,2020-08-18,0.18,0.04,0.01,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-08-19,0.18,0.04,0.01,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-08-20,0.18,0.04,0.01,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-08-21,0.18,0.04,0.01,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-08-22,0.18,0.04,0.01,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-08-23,0.18,0.04,0.01,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-08-24,0.18,0.04,0.01,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-08-25,0.31,0.10,0.03,0.01,0.00,0.00,0.00,inferred
South Oxfordshire,2020-08-26,0.31,0.10,0.03,0.01,0.00,0.00,0.00,inferred
South Oxfordshire,2020-08-27,0.31,0.10,0.03,0.01,0.00,0.00,0.00,inferred
South Oxfordshire,2020-08-28,0.31,0.10,0.03,0.01,0.00,0.00,0.00,inferred
South Oxfordshire,2020-08-29,0.31,0.10,0.03,0.01,0.00,0.00,0.00,inferred
South Oxfordshire,2020-08-30,0.31,0.10,0.03,0.01,0.00,0.00,0.00,inferred
South Oxfordshire,2020-08-31,0.31,0.10,0.03,0.01,0.00,0.00,0.00,inferred
South Oxfordshire,2020-09-01,0.30,0.10,0.02,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-09-02,0.30,0.10,0.02,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-09-03,0.30,0.10,0.02,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-09-04,0.30,0.10,0.02,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-09-05,0.30,0.10,0.02,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-09-06,0.30,0.10,0.02,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-09-07,0.30,0.10,0.02,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-09-08,0.76,0.50,0.23,0.08,0.03,0.00,0.00,inferred
South Oxfordshire,2020-09-09,0.76,0.50,0.23,0.08,0.03,0.00,0.00,inferred
South Oxfordshire,2020-09-10,0.76,0.50,0.23,0.08,0.03,0.00,0.00,inferred
South Oxfordshire,2020-09-11,0.76,0.50,0.23,0.08,0.03,0.00,0.00,inferred
South Oxfordshire,2020-09-12,0.76,0.50,0.23,0.08,0.03,0.00,0.00,inferred
South Oxfordshire,2020-09-13,0.76,0.50,0.23,0.08,0.03,0.00,0.00,inferred
South Oxfordshire,2020-09-14,0.76,0.50,0.23,0.08,0.03,0.00,0.00,inferred
South Oxfordshire,2020-09-15,0.98,0.93,0.80,0.60,0.35,0.02,0.00,inferred
South Oxfordshire,2020-09-16,0.98,0.93,0.80,0.60,0.35,0.02,0.00,inferred
South Oxfordshire,2020-09-17,0.98,0.93,0.80,0.60,0.35,0.02,0.00,inferred
South Oxfordshire,2020-09-18,0.98,0.93,0.80,0.60,0.35,0.02,0.00,inferred
South Oxfordshire,2020-09-19,0.98,0.93,0.80,0.60,0.35,0.02,0.00,inferred
South Oxfordshire,2020-09-20,0.98,0.93,0.80,0.60,0.35,0.02,0.00,inferred
South Oxfordshire,2020-09-21,0.98,0.93,0.80,0.60,0.35,0.02,0.00,inferred
South Oxfordshire,2020-09-22,1.00,1.00,0.99,0.97,0.89,0.30,0.01,inferred
South Oxfordshire,2020-09-23,1.00,1.00,0.99,0.97,0.89,0.30,0.01,inferred
South Oxfordshire,2020-09-24,1.00,1.00,0.99,0.97,0.89,0.30,0.01,inferred
South Oxfordshire,2020-09-25,1.00,1.00,0.99,0.97,0.89,0.30,0.01,inferred
South Oxfordshire,2020-09-26,1.00,1.00,0.99,0.97,0.89,0.30,0.01,inferred
South Oxfordshire,2020-09-27,1.00,1.00,0.99,0.97,0.89,0.30,0.01,inferred
South Oxfordshire,2020-09-28,1.00,1.00,0.99,0.97,0.89,0.30,0.01,inferred
South Oxfordshire,2020-09-29,1.00,1.00,0.98,0.93,0.80,0.16,0.00,inferred
South Oxfordshire,2020-09-30,1.00,1.00,0.98,0.93,0.80,0.16,0.00,inferred
South Oxfordshire,2020-10-01,1.00,1.00,0.98,0.93,0.80,0.16,0.00,inferred
South Oxfordshire,2020-10-02,1.00,1.00,0.98,0.93,0.80,0.16,0.00,inferred
South Oxfordshire,2020-10-03,1.00,1.00,0.98,0.93,0.80,0.16,0.00,inferred
South Oxfordshire,2020-10-04,1.00,1.00,0.98,0.93,0.80,0.16,0.00,inferred
South Oxfordshire,2020-10-05,1.00,1.00,0.98,0.93,0.80,0.16,0.00,inferred
South Oxfordshire,2020-10-06,1.00,1.00,0.99,0.93,0.78,0.13,0.00,inferred
South Oxfordshire,2020-10-07,1.00,1.00,0.99,0.93,0.78,0.13,0.00,inferred
South Oxfordshire,2020-10-08,1.00,1.00,0.99,0.93,0.78,0.13,0.00,inferred
South Oxfordshire,2020-10-09,1.00,1.00,0.99,0.93,0.78,0.13,0.00,inferred
South Oxfordshire,2020-10-10,1.00,1.00,0.99,0.93,0.78,0.13,0.00,inferred
South Oxfordshire,2020-10-11,1.00,1.00,0.99,0.93,0.78,0.13,0.00,inferred
South Oxfordshire,2020-10-12,1.00,1.00,0.99,0.93,0.78,0.13,0.00,inferred
South Oxfordshire,2020-10-13,1.00,0.99,0.96,0.82,0.56,0.06,0.00,inferred
South Oxfordshire,2020-10-14,1.00,0.99,0.96,0.82,0.56,0.06,0.00,inferred
South Oxfordshire,2020-10-15,1.00,0.99,0.96,0.82,0.56,0.06,0.00,inferred
South Oxfordshire,2020-10-16,1.00,0.99,0.96,0.82,0.56,0.06,0.00,inferred
South Oxfordshire,2020-10-17,1.00,0.99,0.96,0.82,0.56,0.06,0.00,inferred
South Oxfordshire,2020-10-18,1.00,0.99,0.96,0.82,0.56,0.06,0.00,inferred
South Oxfordshire,2020-10-19,1.00,0.99,0.96,0.82,0.56,0.06,0.00,inferred
South Oxfordshire,2020-10-20,1.00,0.97,0.85,0.56,0.24,0.01,0.00,inferred
South Oxfordshire,2020-10-21,1.00,0.97,0.85,0.56,0.24,0.01,0.00,inferred
South Oxfordshire,2020-10-22,1.00,0.97,0.85,0.56,0.24,0.01,0.00,inferred
South Oxfordshire,2020-10-23,1.00,0.97,0.85,0.56,0.24,0.01,0.00,inferred
South Oxfordshire,2020-10-24,1.00,0.97,0.85,0.56,0.24,0.01,0.00,inferred
South Oxfordshire,2020-10-25,1.00,0.97,0.85,0.56,0.24,0.01,0.00,inferred
South Oxfordshire,2020-10-26,1.00,0.97,0.85,0.56,0.24,0.01,0.00,inferred
South Oxfordshire,2020-10-27,0.99,0.92,0.71,0.40,0.17,0.01,0.00,inferred
South Oxfordshire,2020-10-28,0.99,0.92,0.71,0.40,0.17,0.01,0.00,inferred
South Oxfordshire,2020-10-29,0.99,0.92,0.71,0.40,0.17,0.01,0.00,inferred
South Oxfordshire,2020-10-30,0.99,0.92,0.71,0.40,0.17,0.01,0.00,inferred
South Oxfordshire,2020-10-31,0.99,0.92,0.71,0.40,0.17,0.01,0.00,inferred
South Oxfordshire,2020-11-01,0.99,0.92,0.71,0.40,0.17,0.01,0.00,inferred
South Oxfordshire,2020-11-02,0.99,0.92,0.71,0.40,0.17,0.01,0.00,inferred
South Oxfordshire,2020-11-03,0.76,0.38,0.09,0.01,0.00,0.00,0.00,inferred
South Oxfordshire,2020-11-04,0.76,0.38,0.09,0.01,0.00,0.00,0.00,inferred
South Oxfordshire,2020-11-05,0.76,0.38,0.09,0.01,0.00,0.00,0.00,inferred
South Oxfordshire,2020-11-06,0.76,0.38,0.09,0.01,0.00,0.00,0.00,inferred
South Oxfordshire,2020-11-07,0.76,0.38,0.09,0.01,0.00,0.00,0.00,inferred
South Oxfordshire,2020-11-08,0.76,0.38,0.09,0.01,0.00,0.00,0.00,inferred
South Oxfordshire,2020-11-09,0.76,0.38,0.09,0.01,0.00,0.00,0.00,inferred
South Oxfordshire,2020-11-10,0.18,0.03,0.00,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-11-11,0.18,0.03,0.00,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-11-12,0.18,0.03,0.00,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-11-13,0.18,0.03,0.00,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-11-14,0.18,0.03,0.00,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-11-15,0.18,0.03,0.00,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-11-16,0.18,0.03,0.00,0.00,0.00,0.00,0.00,inferred
South Oxfordshire,2020-11-17,0.43,0.24,0.11,0.05,0.02,0.00,0.00,inferred
South Oxfordshire,2020-11-18,0.43,0.24,0.11,0.05,0.02,0.00,0.00,inferred
South Oxfordshire,2020-11-19,0.43,0.24,0.11,0.05,0.02,0.00,0.00,inferred
South Oxfordshire,2020-11-20,0.43,0.24,0.11,0.05,0.02,0.00,0.00,inferred
South Oxfordshire,2020-11-21,0.43,0.24,0.11,0.05,0.02,0.00,0.00,inferred
South Oxfordshire,2020-11-22,0.43,0.24,0.11,0.05,0.02,0.00,0.00,inferred
South Oxfordshire,2020-11-23,0.43,0.24,0.11,0.05,0.02,0.00,0.00,inferred
South Oxfordshire,2020-11-24,0.47,0.30,0.18,0.10,0.06,0.01,0.00,projected
South Oxfordshire,2020-11-25,0.47,0.30,0.18,0.10,0.06,0.01,0.00,projected
South Oxfordshire,2020-11-26,0.47,0.30,0.18,0.10,0.06,0.01,0.00,projected
South Oxfordshire,2020-11-27,0.47,0.30,0.18,0.10,0.06,0.01,0.00,projected
South Oxfordshire,2020-11-28,0.47,0.30,0.18,0.10,0.06,0.01,0.00,projected
South Oxfordshire,2020-11-29,0.47,0.30,0.18,0.10,0.06,0.01,0.00,projected
South Oxfordshire,2020-11-30,0.47,0.30,0.18,0.10,0.06,0.01,0.00,projected
South Oxfordshire,2020-12-01,0.49,0.34,0.22,0.14,0.09,0.02,0.00,projected
South Oxfordshire,2020-12-02,0.49,0.34,0.22,0.14,0.09,0.02,0.00,projected
South Oxfordshire,2020-12-03,0.49,0.34,0.22,0.14,0.09,0.02,0.00,projected
South Oxfordshire,2020-12-04,0.49,0.34,0.22,0.14,0.09,0.02,0.00,projected
South Oxfordshire,2020-12-05,0.49,0.34,0.22,0.14,0.09,0.02,0.00,projected
South Oxfordshire,2020-12-06,0.49,0.34,0.22,0.14,0.09,0.02,0.00,projected
South Oxfordshire,2020-12-07,0.49,0.34,0.22,0.14,0.09,0.02,0.00,projected
South Oxfordshire,2020-12-08,0.52,0.38,0.26,0.17,0.11,0.03,0.01,projected
South Oxfordshire,2020-12-09,0.52,0.38,0.26,0.17,0.11,0.03,0.01,projected
South Oxfordshire,2020-12-10,0.52,0.38,0.26,0.17,0.11,0.03,0.01,projected
South Oxfordshire,2020-12-11,0.52,0.38,0.26,0.17,0.11,0.03,0.01,projected
South Oxfordshire,2020-12-12,0.52,0.38,0.26,0.17,0.11,0.03,0.01,projected
South Oxfordshire,2020-12-13,0.52,0.38,0.26,0.17,0.11,0.03,0.01,projected
South Oxfordshire,2020-12-14,0.52,0.38,0.26,0.17,0.11,0.03,0.01,projected
South Oxfordshire,2020-12-15,0.53,0.39,0.28,0.20,0.13,0.05,0.01,projected
South Oxfordshire,2020-12-16,0.53,0.39,0.28,0.20,0.13,0.05,0.01,projected
South Oxfordshire,2020-12-17,0.53,0.39,0.28,0.20,0.13,0.05,0.01,projected
South Oxfordshire,2020-12-18,0.53,0.39,0.28,0.20,0.13,0.05,0.01,projected
South Oxfordshire,2020-12-19,0.53,0.39,0.28,0.20,0.13,0.05,0.01,projected
South Oxfordshire,2020-12-20,0.53,0.39,0.28,0.20,0.13,0.05,0.01,projected
South Oxfordshire,2020-12-21,0.53,0.39,0.28,0.20,0.13,0.05,0.01,projected
Swindon,2020-08-11,0.40,0.17,0.05,0.01,0.00,0.00,0.00,inferred
Swindon,2020-08-12,0.40,0.17,0.05,0.01,0.00,0.00,0.00,inferred
Swindon,2020-08-13,0.40,0.17,0.05,0.01,0.00,0.00,0.00,inferred
Swindon,2020-08-14,0.40,0.17,0.05,0.01,0.00,0.00,0.00,inferred
Swindon,2020-08-15,0.40,0.17,0.05,0.01,0.00,0.00,0.00,inferred
Swindon,2020-08-16,0.40,0.17,0.05,0.01,0.00,0.00,0.00,inferred
Swindon,2020-08-17,0.40,0.17,0.05,0.01,0.00,0.00,0.00,inferred
Swindon,2020-08-18,0.09,0.02,0.00,0.00,0.00,0.00,0.00,inferred
Swindon,2020-08-19,0.09,0.02,0.00,0.00,0.00,0.00,0.00,inferred
Swindon,2020-08-20,0.09,0.02,0.00,0.00,0.00,0.00,0.00,inferred
Swindon,2020-08-21,0.09,0.02,0.00,0.00,0.00,0.00,0.00,inferred
Swindon,2020-08-22,0.09,0.02,0.00,0.00,0.00,0.00,0.00,inferred
Swindon,2020-08-23,0.09,0.02,0.00,0.00,0.00,0.00,0.00,inferred
Swindon,2020-08-24,0.09,0.02,0.00,0.00,0.00,0.00,0.00,inferred
Swindon,2020-08-25,0.19,0.05,0.01,0.00,0.00,0.00,0.00,inferred
Swindon,2020-08-26,0.19,0.05,0.01,0.00,0.00,0.00,0.00,inferred
Swindon,2020-08-27,0.19,0.05,0.01,0.00,0.00,0.00,0.00,inferred
Swindon,2020-08-28,0.19,0.05,0.01,0.00,0.00,0.00,0.00,inferred
Swindon,2020-08-29,0.19,0.05,0.01,0.00,0.00,0.00,0.00,inferred
Swindon,2020-08-30,0.19,0.05,0.01,0.00,0.00,0.00,0.00,inferred
Swindon,2020-08-31,0.19,0.05,0.01,0.00,0.00,0.00,0.00,inferred
Swindon,2020-09-01,0.24,0.07,0.02,0.00,0.00,0.00,0.00,inferred
Swindon,2020-09-02,0.24,0.07,0.02,0.00,0.00,0.00,0.00,inferred
Swindon,2020-09-03,0.24,0.07,0.02,0.00,0.00,0.00,0.00,inferred
Swindon,2020-09-04,0.24,0.07,0.02,0.00,0.00,0.00,0.00,inferred
Swindon,2020-09-05,0.24,0.07,0.02,0.00,0.00,0.00,0.00,inferred
Swindon,2020-09-06,0.24,0.07,0.02,0.00,0.00,0.00,0.00,inferred
Swindon,2020-09-07,0.24,0.07,0.02,0.00,0.00,0.00,0.00,inferred
Swindon,2020-09-08,0.77,0.51,0.26,0.11,0.04,0.00,0.00,inferred
Swindon,2020-09-09,0.77,0.51,0.26,0.11,0.04,0.00,0.00,inferred
Swindon,2020-09-10,0.77,0.51,0.26,0.11,0.04,0.00,0.00,inferred
Swindon,2020-09-11,0.77,0.51,0.26,0.11,0.04,0.00,0.00,inferred
Swindon,2020-09-12,0.77,0.51,0.26,0.11,0.04,0.00,0.00,inferred
Swindon,2020-09-13,0.77,0.51,0.26,0.11,0.04,0.00,0.00,inferred
Swindon,2020-09-14,0.77,0.51,0.26,0.11,0.04,0.00,0.00,inferred
Swindon,2020-09-15,0.98,0.93,0.81,0.62,0.39,0.04,0.00,inferred
Swindon,2020-09-16,0.98,0.93,0.81,0.62,0.39,0.04,0.00,inferred
Swindon,2020-09-17,0.98,0.93,0.81,0.62,0.39,0.04,0.00,inferred
Swindon,2020-09-18,0.98,0.93,0.81,0.62,0.39,0.04,0.00,inferred
Swindon,2020-09-19,0.98,0.93,0.81,0.62,0.39,0.04,0.00,inferred
Swindon,2020-09-20,0.98,0.93,0.81,0.62,0.39,0.04,0.00,inferred
Swindon,2020-09-21,0.98,0.93,0.81,0.62,0.39,0.04,0.00,inferred
Swindon,2020-09-22,1.00,1.00,0.99,0.96,0.89,0.31,0.01,inferred
Swindon,2020-09-23,1.00,1.00,0.99,0.96,0.89,0.31,0.01,inferred
Swindon,2020-09-24,1.00,1.00,0.99,0.96,0.89,0.31,0.01,inferred
Swindon,2020-09-25,1.00,1.00,0.99,0.96,0.89,0.31,0.01,inferred
Swindon,2020-09-26,1.00,1.00,0.99,0.96,0.89,0.31,0.01,inferred
Swindon,2020-09-27,1.00,1.00,0.99,0.96,0.89,0.31,0.01,inferred
Swindon,2020-09-28,1.00,1.00,0.99,0.96,0.89,0.31,0.01,inferred
Swindon,2020-09-29,1.00,1.00,1.00,0.98,0.93,0.38,0.02,inferred
Swindon,2020-09-30,1.00,1.00,1.00,0.98,0.93,0.38,0.02,inferred
Swindon,2020-10-01,1.00,1.00,1.00,0.98,0.93,0.38,0.02,inferred
Swindon,2020-10-02,1.00,1.00,1.00,0.98,0.93,0.38,0.02,inferred
Swindon,2020-10-03,1.00,1.00,1.00,0.98,0.93,0.38,0.02,inferred
Swindon,2020-10-04,1.00,1.00,1.00,0.98,0.93,0.38,0.02,inferred
Swindon,2020-10-05,1.00,1.00,1.00,0.98,0.93,0.38,0.02,inferred
Swindon,2020-10-06,1.00,1.00,1.00,0.99,0.93,0.37,0.01,inferred
Swindon,2020-10-07,1.00,1.00,1.00,0.99,0.93,0.37,0.01,inferred
Swindon,2020-10-08,1.00,1.00,1.00,0.99,0.93,0.37,0.01,inferred
Swindon,2020-10-09,1.00,1.00,1.00,0.99,0.93,0.37,0.01,inferred
Swindon,2020-10-10,1.00,1.00,1.00,0.99,0.93,0.37,0.01,inferred
Swindon,2020-10-11,1.00,1.00,1.00,0.99,0.93,0.37,0.01,inferred
Swindon,2020-10-12,1.00,1.00,1.00,0.99,0.93,0.37,0.01,inferred
Swindon,2020-10-13,1.00,1.00,0.99,0.95,0.83,0.21,0.00,inferred
Swindon,2020-10-14,1.00,1.00,0.99,0.95,0.83,0.21,0.00,inferred
Swindon,2020-10-15,1.00,1.00,0.99,0.95,0.83,0.21,0.00,inferred
Swindon,2020-10-16,1.00,1.00,0.99,0.95,0.83,0.21,0.00,inferred
Swindon,2020-10-17,1.00,1.00,0.99,0.95,0.83,0.21,0.00,inferred
Swindon,2020-10-18,1.00,1.00,0.99,0.95,0.83,0.21,0.00,inferred
Swindon,2020-10-19,1.00,1.00,0.99,0.95,0.83,0.21,0.00,inferred
Swindon,2020-10-20,1.00,1.00,1.00,0.96,0.77,0.09,0.00,inferred
Swindon,2020-10-21,1.00,1.00,1.00,0.96,0.77,0.09,0.00,inferred
Swindon,2020-10-22,1.00,1.00,1.00,0.96,0.77,0.09,0.00,inferred
Swindon,2020-10-23,1.00,1.00,1.00,0.96,0.77,0.09,0.00,inferred
Swindon,2020-10-24,1.00,1.00,1.00,0.96,0.77,0.09,0.00,inferred
Swindon,2020-10-25,1.00,1.00,1.00,0.96,0.77,0.09,0.00,inferred
Swindon,2020-10-26,1.00,1.00,1.00,0.96,0.77,0.09,0.00,inferred
Swindon,2020-10-27,1.00,0.98,0.89,0.65,0.33,0.01,0.00,inferred
Swindon,2020-10-28,1.00,0.98,0.89,0.65,0.33,0.01,0.00,inferred
Swindon,2020-10-29,1.00,0.98,0.89,0.65,0.33,0.01,0.00,inferred
Swindon,2020-10-30,1.00,0.98,0.89,0.65,0.33,0.01,0.00,inferred
Swindon,2020-10-31,1.00,0.98,0.89,0.65,0.33,0.01,0.00,inferred
Swindon,2020-11-01,1.00,0.98,0.89,0.65,0.33,0.01,0.00,inferred
Swindon,2020-11-02,1.00,0.98,0.89,0.65,0.33,0.01,0.00,inferred
Swindon,2020-11-03,0.88,0.63,0.30,0.08,0.01,0.00,0.00,inferred
Swindon,2020-11-04,0.88,0.63,0.30,0.08,0.01,0.00,0.00,inferred
Swindon,2020-11-05,0.88,0.63,0.30,0.08,0.01,0.00,0.00,inferred
Swindon,2020-11-06,0.88,0.63,0.30,0.08,0.01,0.00,0.00,inferred
Swindon,2020-11-07,0.88,0.63,0.30,0.08,0.01,0.00,0.00,inferred
Swindon,2020-11-08,0.88,0.63,0.30,0.08,0.01,0.00,0.00,inferred
Swindon,2020-11-09,0.88,0.63,0.30,0.08,0.01,0.00,0.00,inferred
Swindon,2020-11-10,0.44,0.11,0.01,0.00,0.00,0.00,0.00,inferred
Swindon,2020-11-11,0.44,0.11,0.01,0.00,0.00,0.00,0.00,inferred
Swindon,2020-11-12,0.44,0.11,0.01,0.00,0.00,0.00,0.00,inferred
Swindon,2020-11-13,0.44,0.11,0.01,0.00,0.00,0.00,0.00,inferred
Swindon,2020-11-14,0.44,0.11,0.01,0.00,0.00,0.00,0.00,inferred
Swindon,2020-11-15,0.44,0.11,0.01,0.00,0.00,0.00,0.00,inferred
Swindon,2020-11-16,0.44,0.11,0.01,0.00,0.00,0.00,0.00,inferred
Swindon,2020-11-17,0.51,0.30,0.16,0.08,0.03,0.00,0.00,inferred
Swindon,2020-11-18,0.51,0.30,0.16,0.08,0.03,0.00,0.00,inferred
Swindon,2020-11-19,0.51,0.30,0.16,0.08,0.03,0.00,0.00,inferred
Swindon,2020-11-20,0.51,0.30,0.16,0.08,0.03,0.00,0.00,inferred
Swindon,2020-11-21,0.51,0.30,0.16,0.08,0.03,0.00,0.00,inferred
Swindon,2020-11-22,0.51,0.30,0.16,0.08,0.03,0.00,0.00,inferred
Swindon,2020-11-23,0.51,0.30,0.16,0.08,0.03,0.00,0.00,inferred
Swindon,2020-11-24,0.54,0.36,0.22,0.13,0.07,0.01,0.00,projected
Swindon,2020-11-25,0.54,0.36,0.22,0.13,0.07,0.01,0.00,projected
Swindon,2020-11-26,0.54,0.36,0.22,0.13,0.07,0.01,0.00,projected
Swindon,2020-11-27,0.54,0.36,0.22,0.13,0.07,0.01,0.00,projected
Swindon,2020-11-28,0.54,0.36,0.22,0.13,0.07,0.01,0.00,projected
Swindon,2020-11-29,0.54,0.36,0.22,0.13,0.07,0.01,0.00,projected
Swindon,2020-11-30,0.54,0.36,0.22,0.13,0.07,0.01,0.00,projected
Swindon,2020-12-01,0.55,0.39,0.26,0.17,0.11,0.03,0.00,projected
Swindon,2020-12-02,0.55,0.39,0.26,0.17,0.11,0.03,0.00,projected
Swindon,2020-12-03,0.55,0.39,0.26,0.17,0.11,0.03,0.00,projected
Swindon,2020-12-04,0.55,0.39,0.26,0.17,0.11,0.03,0.00,projected
Swindon,2020-12-05,0.55,0.39,0.26,0.17,0.11,0.03,0.00,projected
Swindon,2020-12-06,0.55,0.39,0.26,0.17,0.11,0.03,0.00,projected
Swindon,2020-12-07,0.55,0.39,0.26,0.17,0.11,0.03,0.00,projected
Swindon,2020-12-08,0.56,0.42,0.30,0.20,0.13,0.04,0.01,projected
Swindon,2020-12-09,0.56,0.42,0.30,0.20,0.13,0.04,0.01,projected
Swindon,2020-12-10,0.56,0.42,0.30,0.20,0.13,0.04,0.01,projected
Swindon,2020-12-11,0.56,0.42,0.30,0.20,0.13,0.04,0.01,projected
Swindon,2020-12-12,0.56,0.42,0.30,0.20,0.13,0.04,0.01,projected
Swindon,2020-12-13,0.56,0.42,0.30,0.20,0.13,0.04,0.01,projected
Swindon,2020-12-14,0.56,0.42,0.30,0.20,0.13,0.04,0.01,projected
Swindon,2020-12-15,0.57,0.43,0.32,0.23,0.16,0.05,0.01,projected
Swindon,2020-12-16,0.57,0.43,0.32,0.23,0.16,0.05,0.01,projected
Swindon,2020-12-17,0.57,0.43,0.32,0.23,0.16,0.05,0.01,projected
Swindon,2020-12-18,0.57,0.43,0.32,0.23,0.16,0.05,0.01,projected
Swindon,2020-12-19,0.57,0.43,0.32,0.23,0.16,0.05,0.01,projected
Swindon,2020-12-20,0.57,0.43,0.32,0.23,0.16,0.05,0.01,projected
Swindon,2020-12-21,0.57,0.43,0.32,0.23,0.16,0.05,0.01,projected
Vale of White Horse,2020-08-11,0.38,0.17,0.06,0.02,0.01,0.00,0.00,inferred
Vale of White Horse,2020-08-12,0.38,0.17,0.06,0.02,0.01,0.00,0.00,inferred
Vale of White Horse,2020-08-13,0.38,0.17,0.06,0.02,0.01,0.00,0.00,inferred
Vale of White Horse,2020-08-14,0.38,0.17,0.06,0.02,0.01,0.00,0.00,inferred
Vale of White Horse,2020-08-15,0.38,0.17,0.06,0.02,0.01,0.00,0.00,inferred
Vale of White Horse,2020-08-16,0.38,0.17,0.06,0.02,0.01,0.00,0.00,inferred
Vale of White Horse,2020-08-17,0.38,0.17,0.06,0.02,0.01,0.00,0.00,inferred
Vale of White Horse,2020-08-18,0.14,0.04,0.01,0.00,0.00,0.00,0.00,inferred
Vale of White Horse,2020-08-19,0.14,0.04,0.01,0.00,0.00,0.00,0.00,inferred
Vale of White Horse,2020-08-20,0.14,0.04,0.01,0.00,0.00,0.00,0.00,inferred
Vale of White Horse,2020-08-21,0.14,0.04,0.01,0.00,0.00,0.00,0.00,inferred
Vale of White Horse,2020-08-22,0.14,0.04,0.01,0.00,0.00,0.00,0.00,inferred
Vale of White Horse,2020-08-23,0.14,0.04,0.01,0.00,0.00,0.00,0.00,inferred
Vale of White Horse,2020-08-24,0.14,0.04,0.01,0.00,0.00,0.00,0.00,inferred
Vale of White Horse,2020-08-25,0.16,0.05,0.01,0.00,0.00,0.00,0.00,inferred
Vale of White Horse,2020-08-26,0.16,0.05,0.01,0.00,0.00,0.00,0.00,inferred
Vale of White Horse,2020-08-27,0.16,0.05,0.01,0.00,0.00,0.00,0.00,inferred
Vale of White Horse,2020-08-28,0.16,0.05,0.01,0.00,0.00,0.00,0.00,inferred
Vale of White Horse,2020-08-29,0.16,0.05,0.01,0.00,0.00,0.00,0.00,inferred
Vale of White Horse,2020-08-30,0.16,0.05,0.01,0.00,0.00,0.00,0.00,inferred
Vale of White Horse,2020-08-31,0.16,0.05,0.01,0.00,0.00,0.00,0.00,inferred
Vale of White Horse,2020-09-01,0.22,0.07,0.02,0.00,0.00,0.00,0.00,inferred
Vale of White Horse,2020-09-02,0.22,0.07,0.02,0.00,0.00,0.00,0.00,inferred
Vale of White Horse,2020-09-03,0.22,0.07,0.02,0.00,0.00,0.00,0.00,inferred
Vale of White Horse,2020-09-04,0.22,0.07,0.02,0.00,0.00,0.00,0.00,inferred
