area,Date,C_025,C_25,C_50,C_75,C_975,provenance
Milton Keynes,2020-10-01,12.3,13.8,14.8,15.8,17.8,inferred
Milton Keynes,2020-10-02,11.9,14.4,15.7,17.6,19.0,inferred
Milton Keynes,2020-10-03,12.2,15.1,16.2,19.3,20.5,inferred
Milton Keynes,2020-10-04,13.3,16.3,16.8,19.9,21.5,inferred
Milton Keynes,2020-10-05,15.1,17.0,18.0,20.1,22.4,inferred
Milton Keynes,2020-10-06,16.9,17.3,19.2,20.8,22.7,inferred
Milton Keynes,2020-10-07,17.8,17.8,19.2,22.3,22.7,inferred
Milton Keynes,2020-10-08,18.4,18.6,18.7,22.0,24.0,inferred
Milton Keynes,2020-10-09,17.8,19.1,19.5,21.4,25.5,inferred
Milton Keynes,2020-10-10,18.3,20.0,20.4,22.2,26.5,inferred
Milton Keynes,2020-10-11,19.5,20.6,22.0,23.6,26.5,inferred
Milton Keynes,2020-10-12,20.1,22.3,23.6,24.9,26.7,inferred
Milton Keynes,2020-10-13,21.2,23.2,24.8,26.2,28.5,inferred
Milton Keynes,2020-10-14,22.5,23.7,25.3,27.6,29.6,inferred
Milton Keynes,2020-10-15,22.4,24.3,26.2,28.8,30.2,inferred
Milton Keynes,2020-10-16,22.7,25.1,26.9,28.0,30.0,inferred
Milton Keynes,2020-10-17,24.0,25.5,27.1,28.9,29.8,inferred
Milton Keynes,2020-10-18,24.3,25.8,28.0,30.1,32.1,inferred
Milton Keynes,2020-10-19,24.0,27.5,30.2,32.6,34.8,inferred
Milton Keynes,2020-10-20,25.1,29.5,32.6,34.4,37.3,inferred
Milton Keynes,2020-10-21,28.2,31.9,35.6,36.7,39.6,inferred
Milton Keynes,2020-10-22,32.2,34.3,37.3,38.4,41.2,inferred
Milton Keynes,2020-10-23,33.0,36.3,38.5,39.9,41.8,inferred
Milton Keynes,2020-10-24,33.5,36.5,39.4,41.6,41.7,inferred
Milton Keynes,2020-10-25,33.5,37.5,39.0,41.6,44.8,inferred
Milton Keynes,2020-10-26,33.7,37.7,39.7,42.3,46.9,inferred
Milton Keynes,2020-10-27,35.3,37.6,41.9,44.0,48.3,inferred
Milton Keynes,2020-10-28,38.4,38.5,43.3,45.2,50.8,inferred
Milton Keynes,2020-10-29,39.9,42.2,45.1,47.4,54.6,inferred
Milton Keynes,2020-10-30,41.7,43.1,46.9,48.5,59.1,inferred
Milton Keynes,2020-10-31,43.9,45.5,48.3,50.5,63.1,inferred
Milton Keynes,2020-11-01,45.8,47.3,49.3,52.8,65.3,inferred
Milton Keynes,2020-11-02,45.5,48.4,50.4,53.2,64.5,inferred
Milton Keynes,2020-11-03,44.9,49.0,51.9,55.5,61.0,inferred
Milton Keynes,2020-11-04,45.4,48.4,52.0,56.8,59.3,inferred
Milton Keynes,2020-11-05,47.1,47.9,53.0,56.2,62.0,inferred
Milton Keynes,2020-11-06,46.3,49.8,53.8,57.0,64.0,inferred
Milton Keynes,2020-11-07,48.1,52.1,55.0,59.5,65.9,inferred
Milton Keynes,2020-11-08,51.2,53.9,56.6,61.4,67.6,inferred
Milton Keynes,2020-11-09,52.6,56.3,59.5,63.0,69.3,inferred
Milton Keynes,2020-11-10,54.6,58.6,62.1,64.9,71.5,inferred
Milton Keynes,2020-11-11,56.2,61.0,63.6,67.3,73.8,inferred
Milton Keynes,2020-11-12,57.7,63.3,64.6,69.8,76.4,inferred
Milton Keynes,2020-11-13,59.6,62.6,67.2,71.6,79.1,inferred
Milton Keynes,2020-11-14,59.5,61.5,69.4,72.0,81.1,inferred
Milton Keynes,2020-11-15,59.3,62.2,68.8,73.3,82.4,inferred
Milton Keynes,2020-11-16,60.5,61.7,67.2,72.7,83.2,inferred
Milton Keynes,2020-11-17,60.1,64.5,66.0,70.0,83.9,inferred
Milton Keynes,2020-11-18,58.4,64.7,65.5,67.8,84.1,inferred
Milton Keynes,2020-11-19,56.9,62.4,65.0,67.5,83.2,inferred
Milton Keynes,2020-11-20,56.3,61.1,64.0,66.2,81.5,inferred
Milton Keynes,2020-11-21,54.5,57.3,62.5,66.2,79.7,inferred
Milton Keynes,2020-11-22,52.0,59.0,62.8,67.6,78.4,inferred
Milton Keynes,2020-11-23,50.0,59.5,63.5,68.3,78.3,inferred
Oxford,2020-08-11,4.0,4.0,4.0,4.0,4.0,inferred
Oxford,2020-08-12,4.1,4.1,4.1,4.1,4.2,inferred
Oxford,2020-08-13,4.1,4.1,4.2,4.2,4.2,inferred
Oxford,2020-08-14,4.0,4.0,4.0,4.0,4.2,inferred
Oxford,2020-08-15,3.7,3.8,3.9,3.9,4.4,inferred
Oxford,2020-08-16,3.5,3.8,3.8,4.0,4.8,inferred
Oxford,2020-08-17,3.4,3.8,3.9,4.4,5.1,inferred
Oxford,2020-08-18,3.8,4.0,4.2,4.9,5.5,inferred
Oxford,2020-08-19,3.8,4.4,4.8,5.6,6.1,inferred
Oxford,2020-08-20,3.9,4.9,5.2,6.3,6.5,inferred
Oxford,2020-08-21,3.9,5.0,5.5,6.3,6.6,inferred
Oxford,2020-08-22,3.9,4.7,5.3,6.0,6.5,inferred
Oxford,2020-08-23,3.8,4.2,4.7,5.1,6.1,inferred
Oxford,2020-08-24,3.6,3.7,4.1,4.9,5.6,inferred
Oxford,2020-08-25,3.1,3.3,3.5,4.4,5.2,inferred
Oxford,2020-08-26,2.7,2.9,3.2,4.0,4.7,inferred
Oxford,2020-08-27,2.5,2.6,3.1,3.9,4.4,inferred
Oxford,2020-08-28,2.2,2.4,2.9,3.6,4.0,inferred
Oxford,2020-08-29,2.1,2.4,2.9,3.5,3.9,inferred
Oxford,2020-08-30,2.0,2.5,2.9,3.2,3.9,inferred
Oxford,2020-08-31,2.1,2.8,3.1,3.3,4.0,inferred
Oxford,2020-09-01,2.4,2.8,3.3,3.6,5.0,inferred
Oxford,2020-09-02,2.5,2.8,3.7,4.0,5.6,inferred
Oxford,2020-09-03,2.4,3.1,3.9,4.4,5.9,inferred
Oxford,2020-09-04,2.4,3.4,3.9,4.5,5.9,inferred
Oxford,2020-09-05,2.4,3.6,4.0,5.0,6.0,inferred
Oxford,2020-09-06,2.6,3.3,4.2,5.0,6.0,inferred
Oxford,2020-09-07,3.1,3.4,4.3,4.8,6.1,inferred
Oxford,2020-09-08,3.0,4.0,4.4,5.1,6.5,inferred
Oxford,2020-09-09,3.4,4.1,4.6,5.2,6.4,inferred
Oxford,2020-09-10,4.0,4.3,4.9,5.2,6.5,inferred
Oxford,2020-09-11,4.2,4.7,5.0,5.3,6.7,inferred
Oxford,2020-09-12,4.0,4.8,5.1,5.5,6.5,inferred
Oxford,2020-09-13,3.8,4.8,4.9,6.0,6.1,inferred
Oxford,2020-09-14,3.9,4.7,5.1,5.8,6.6,inferred
Oxford,2020-09-15,4.5,4.8,5.3,6.3,6.9,inferred
Oxford,2020-09-16,5.2,5.4,5.6,7.1,7.6,inferred
Oxford,2020-09-17,5.7,6.0,6.5,7.3,9.1,inferred
Oxford,2020-09-18,5.9,7.2,7.4,8.2,10.3,inferred
Oxford,2020-09-19,6.6,7.8,8.7,10.0,11.8,inferred
Oxford,2020-09-20,7.6,8.5,10.1,11.4,12.9,inferred
Oxford,2020-09-21,8.6,9.6,11.3,12.5,13.8,inferred
Oxford,2020-09-22,10.3,11.4,12.5,14.2,14.7,inferred
Oxford,2020-09-23,11.4,13.0,14.8,15.4,17.6,inferred
Oxford,2020-09-24,12.9,16.4,16.7,17.3,21.2,inferred
Oxford,2020-09-25,15.0,18.4,19.1,20.6,24.0,inferred
Oxford,2020-09-26,17.2,20.1,21.4,23.6,26.8,inferred
Oxford,2020-09-27,19.6,21.4,23.5,24.9,28.1,inferred
Oxford,2020-09-28,21.7,23.3,25.0,26.3,27.7,inferred
Oxford,2020-09-29,22.3,25.2,26.5,26.9,28.0,inferred
Oxford,2020-09-30,22.9,26.5,27.1,28.9,30.8,inferred
Oxford,2020-10-01,24.1,26.9,29.1,30.3,34.0,inferred
Oxford,2020-10-02,25.8,27.7,30.9,33.3,35.8,inferred
Oxford,2020-10-03,27.4,28.2,32.8,34.9,37.9,inferred
Oxford,2020-10-04,28.3,29.0,34.2,36.2,40.3,inferred
Oxford,2020-10-05,28.8,30.0,34.5,37.7,41.4,inferred
Oxford,2020-10-06,29.3,32.2,34.3,37.5,42.0,inferred
Oxford,2020-10-07,29.2,32.9,35.1,38.4,42.2,inferred
Oxford,2020-10-08,28.7,31.3,35.6,40.5,41.4,inferred
Oxford,2020-10-09,28.4,30.7,34.0,39.1,42.5,inferred
Oxford,2020-10-10,27.2,30.4,32.2,37.1,43.3,inferred
Oxford,2020-10-11,26.9,28.6,31.4,36.2,42.4,inferred
Oxford,2020-10-12,27.0,28.4,30.7,34.0,40.1,inferred
Oxford,2020-10-13,28.0,29.9,30.3,32.1,37.0,inferred
Oxford,2020-10-14,28.8,29.2,31.1,31.9,35.2,inferred
Oxford,2020-10-15,27.9,29.0,31.6,33.0,35.0,inferred
Oxford,2020-10-16,26.7,28.6,31.8,34.1,34.5,inferred
Oxford,2020-10-17,25.7,28.1,31.2,33.3,35.6,inferred
Oxford,2020-10-18,24.4,27.5,30.3,32.5,37.1,inferred
Oxford,2020-10-19,24.2,26.7,30.4,31.9,38.8,inferred
Oxford,2020-10-20,24.8,25.8,30.3,31.8,39.6,inferred
Oxford,2020-10-21,25.5,25.6,29.0,32.4,39.2,inferred
Oxford,2020-10-22,23.8,26.1,28.1,31.6,37.7,inferred
Oxford,2020-10-23,23.1,26.2,28.2,30.3,36.7,inferred
Oxford,2020-10-24,23.6,26.4,28.6,31.8,37.0,inferred
Oxford,2020-10-25,25.1,26.8,29.7,32.5,38.1,inferred
Oxford,2020-10-26,26.5,27.1,32.0,33.6,39.9,inferred
Oxford,2020-10-27,26.9,28.8,32.6,34.9,41.8,inferred
Oxford,2020-10-28,28.4,31.4,33.4,35.5,44.1,inferred
Oxford,2020-10-29,30.3,31.7,34.0,36.4,46.4,inferred
Oxford,2020-10-30,32.5,33.6,34.0,37.4,47.2,inferred
Oxford,2020-10-31,32.3,34.3,35.8,36.9,47.0,inferred
Oxford,2020-11-01,31.2,34.8,36.6,39.1,46.7,inferred
Oxford,2020-11-02,30.4,36.2,38.0,39.8,47.2,inferred
Oxford,2020-11-03,30.4,37.6,39.2,40.9,48.4,inferred
Oxford,2020-11-04,31.6,40.8,41.5,42.4,49.9,inferred
Oxford,2020-11-05,34.2,42.7,44.2,47.3,52.9,inferred
Oxford,2020-11-06,36.4,43.3,47.2,51.1,58.7,inferred
Oxford,2020-11-07,37.5,42.9,49.0,53.0,61.8,inferred
Oxford,2020-11-08,39.0,42.7,49.2,55.0,60.7,inferred
Oxford,2020-11-09,40.6,42.8,48.8,55.5,56.6,inferred
Oxford,2020-11-10,39.7,42.5,46.9,52.1,55.2,inferred
Oxford,2020-11-11,36.6,41.7,44.3,49.6,51.3,inferred
Oxford,2020-11-12,33.2,40.0,42.1,46.0,48.1,inferred
Oxford,2020-11-13,29.9,35.0,40.3,42.1,44.1,inferred
Oxford,2020-11-14,27.5,33.0,36.7,38.0,44.1,inferred
Oxford,2020-11-15,26.7,30.2,33.9,35.4,44.4,inferred
Oxford,2020-11-16,26.1,28.2,32.9,34.4,43.7,inferred
Oxford,2020-11-17,25.6,28.1,32.2,36.0,41.6,inferred
Oxford,2020-11-18,25.9,28.4,32.3,38.5,40.6,inferred
Oxford,2020-11-19,25.8,29.6,31.4,35.9,42.0,inferred
Oxford,2020-11-20,24.9,29.1,31.8,33.1,44.1,inferred
Oxford,2020-11-21,23.8,27.2,30.0,37.1,46.4,inferred
Oxford,2020-11-22,23.6,25.8,30.4,37.5,50.2,inferred
Oxford,2020-11-23,23.9,25.5,30.7,37.5,55.8,inferred
Reading,2020-08-11,1.6,1.6,1.6,1.6,1.6,inferred
Reading,2020-08-12,1.5,1.5,1.5,1.5,1.6,inferred
Reading,2020-08-13,1.4,1.4,1.4,1.4,1.5,inferred
Reading,2020-08-14,1.4,1.5,1.5,1.5,1.5,inferred
Reading,2020-08-15,1.6,1.6,1.6,1.6,1.7,inferred
Reading,2020-08-16,1.7,1.7,1.8,1.9,2.1,inferred
Reading,2020-08-17,1.8,1.9,2.1,2.2,2.5,inferred
Reading,2020-08-18,1.9,2.1,2.3,2.4,2.7,inferred
Reading,2020-08-19,2.0,2.2,2.4,2.5,2.9,inferred
Reading,2020-08-20,2.0,2.2,2.5,2.7,3.0,inferred
Reading,2020-08-21,2.0,2.2,2.4,2.8,3.1,inferred
Reading,2020-08-22,2.0,2.3,2.4,2.8,3.3,inferred
Reading,2020-08-23,2.0,2.3,2.5,2.8,3.4,inferred
Reading,2020-08-24,2.1,2.2,2.5,3.0,3.4,inferred
Reading,2020-08-25,1.9,2.2,2.6,3.2,3.4,inferred
Reading,2020-08-26,1.8,2.2,2.7,3.3,3.7,inferred
Reading,2020-08-27,2.0,2.3,2.5,3.1,3.8,inferred
Reading,2020-08-28,2.2,2.3,2.5,2.8,3.9,inferred
Reading,2020-08-29,2.1,2.4,2.6,2.9,4.1,inferred
Reading,2020-08-30,2.0,2.4,2.6,3.1,4.4,inferred
Reading,2020-08-31,2.2,2.5,2.8,3.1,4.8,inferred
Reading,2020-09-01,2.4,2.9,3.0,3.2,5.2,inferred
Reading,2020-09-02,2.5,3.1,3.3,3.6,5.3,inferred
Reading,2020-09-03,2.5,3.2,3.6,4.0,5.2,inferred
Reading,2020-09-04,2.5,3.4,3.9,4.4,5.4,inferred
Reading,2020-09-05,2.5,3.6,4.1,4.7,5.6,inferred
Reading,2020-09-06,2.6,3.6,4.1,4.8,5.6,inferred
Reading,2020-09-07,2.6,3.2,4.0,4.6,5.3,inferred
Reading,2020-09-08,2.7,3.4,3.6,4.2,5.2,inferred
Reading,2020-09-09,2.4,2.9,3.3,3.8,5.1,inferred
Reading,2020-09-10,2.0,2.7,2.9,3.6,4.6,inferred
Reading,2020-09-11,1.8,2.5,2.7,3.5,4.1,inferred
Reading,2020-09-12,1.7,2.3,2.6,3.1,3.7,inferred
Reading,2020-09-13,1.7,2.2,2.6,2.8,3.3,inferred
Reading,2020-09-14,2.0,2.2,2.6,2.8,3.3,inferred
Reading,2020-09-15,2.3,2.6,2.7,3.0,3.8,inferred
Reading,2020-09-16,2.4,3.0,3.0,3.2,4.0,inferred
Reading,2020-09-17,2.4,3.0,3.2,3.6,4.0,inferred
Reading,2020-09-18,2.8,3.1,3.6,3.8,4.5,inferred
Reading,2020-09-19,2.9,3.5,3.8,4.4,5.0,inferred
Reading,2020-09-20,3.2,4.0,4.3,5.1,5.4,inferred
Reading,2020-09-21,3.9,4.5,4.7,5.5,5.9,inferred
Reading,2020-09-22,4.3,4.7,5.4,6.0,6.4,inferred
Reading,2020-09-23,4.6,4.7,5.7,6.5,6.8,inferred
Reading,2020-09-24,4.5,4.9,5.8,7.0,7.3,inferred
Reading,2020-09-25,4.3,5.4,6.3,6.8,8.4,inferred
Reading,2020-09-26,4.4,5.9,6.6,7.2,9.5,inferred
Reading,2020-09-27,4.7,6.2,6.8,7.9,10.1,inferred
Reading,2020-09-28,4.8,6.7,7.6,8.6,10.8,inferred
Reading,2020-09-29,5.0,7.4,8.1,9.3,11.9,inferred
Reading,2020-09-30,5.5,7.9,8.5,10.1,13.1,inferred
Reading,2020-10-01,6.5,8.2,9.2,10.8,14.3,inferred
Reading,2020-10-02,7.6,9.0,10.2,11.9,15.6,inferred
Reading,2020-10-03,8.4,10.1,11.4,13.2,16.8,inferred
Reading,2020-10-04,9.2,11.2,12.5,14.3,17.9,inferred
Reading,2020-10-05,10.4,12.3,13.4,15.0,18.6,inferred
Reading,2020-10-06,12.3,13.1,14.0,16.5,19.1,inferred
Reading,2020-10-07,13.4,14.6,15.0,17.2,19.4,inferred
Reading,2020-10-08,13.0,15.3,16.4,17.8,20.4,inferred
Reading,2020-10-09,12.8,15.5,17.8,18.8,22.2,inferred
Reading,2020-10-10,13.6,16.0,18.3,19.9,23.7,inferred
Reading,2020-10-11,15.6,17.3,19.2,20.4,24.7,inferred
Reading,2020-10-12,17.9,18.6,20.1,21.3,24.9,inferred
Reading,2020-10-13,19.2,20.4,20.7,23.1,24.5,inferred
Reading,2020-10-14,19.3,20.8,22.4,24.3,24.4,inferred
Reading,2020-10-15,19.0,19.9,23.7,24.5,24.9,inferred
Reading,2020-10-16,19.6,19.9,24.5,25.0,26.4,inferred
Reading,2020-10-17,20.6,21.7,24.8,26.1,27.7,inferred
Reading,2020-10-18,21.1,23.1,25.9,28.0,28.2,inferred
Reading,2020-10-19,21.6,25.4,27.4,29.6,30.4,inferred
Reading,2020-10-20,22.2,27.1,28.4,30.9,33.1,inferred
Reading,2020-10-21,22.9,28.9,30.3,31.6,34.9,inferred
Reading,2020-10-22,23.7,29.1,31.5,32.1,36.1,inferred
Reading,2020-10-23,24.6,29.4,31.8,32.9,37.2,inferred
Reading,2020-10-24,25.8,30.2,31.8,33.6,37.8,inferred
Reading,2020-10-25,27.2,30.7,32.8,35.2,37.9,inferred
Reading,2020-10-26,28.5,30.9,33.9,36.9,38.8,inferred
Reading,2020-10-27,29.8,31.5,35.0,38.1,39.4,inferred
Reading,2020-10-28,30.6,31.3,34.6,39.5,40.6,inferred
Reading,2020-10-29,29.7,31.6,33.7,40.1,42.7,inferred
Reading,2020-10-30,29.3,31.4,35.7,39.4,43.4,inferred
Reading,2020-10-31,30.0,31.0,35.6,40.5,43.4,inferred
Reading,2020-11-01,30.2,32.5,35.6,42.1,43.4,inferred
Reading,2020-11-02,31.5,33.7,36.2,42.1,44.2,inferred
Reading,2020-11-03,33.0,34.7,37.3,41.1,45.3,inferred
Reading,2020-11-04,33.6,35.7,37.4,40.2,46.1,inferred
Reading,2020-11-05,33.0,35.6,37.3,40.6,46.3,inferred
Reading,2020-11-06,31.6,34.8,36.7,39.8,45.8,inferred
Reading,2020-11-07,31.0,33.9,36.6,37.8,44.2,inferred
Reading,2020-11-08,32.0,33.9,35.4,37.8,42.1,inferred
Reading,2020-11-09,33.6,33.8,34.9,36.5,39.8,inferred
Reading,2020-11-10,33.4,34.6,35.6,37.1,40.0,inferred
Reading,2020-11-11,33.8,34.9,36.0,38.4,41.2,inferred
Reading,2020-11-12,33.4,34.0,35.9,39.3,42.1,inferred
Reading,2020-11-13,32.2,33.8,35.6,39.6,45.1,inferred
Reading,2020-11-14,30.4,33.7,35.0,39.4,47.0,inferred
Reading,2020-11-15,28.8,32.7,34.7,37.9,47.7,inferred
Reading,2020-11-16,27.6,31.8,33.8,36.0,47.0,inferred
Reading,2020-11-17,27.4,31.6,32.9,33.2,44.8,inferred
Reading,2020-11-18,28.0,31.4,31.8,33.8,41.6,inferred
Reading,2020-11-19,27.9,28.8,31.7,34.4,38.7,inferred
Reading,2020-11-20,26.3,29.4,31.7,34.8,39.1,inferred
Reading,2020-11-21,24.8,28.8,30.8,35.9,39.9,inferred
Reading,2020-11-22,23.7,28.6,30.3,35.9,40.7,inferred
Reading,2020-11-23,22.6,27.8,29.0,35.8,41.9,inferred
South Northamptonshire,2020-08-11,0.3,0.3,0.4,0.4,0.4,inferred
South Northamptonshire,2020-08-12,0.3,0.3,0.3,0.3,0.3,inferred
South Northamptonshire,2020-08-13,0.3,0.3,0.3,0.3,0.3,inferred
South Northamptonshire,2020-08-14,0.3,0.3,0.3,0.3,0.3,inferred
South Northamptonshire,2020-08-15,0.4,0.4,0.4,0.5,0.5,inferred
South Northamptonshire,2020-08-16,0.4,0.5,0.6,0.6,0.7,inferred
South Northamptonshire,2020-08-17,0.5,0.5,0.6,0.7,0.8,inferred
South Northamptonshire,2020-08-18,0.5,0.6,0.7,0.8,0.9,inferred
South Northamptonshire,2020-08-19,0.6,0.7,0.7,0.8,1.0,inferred
South Northamptonshire,2020-08-20,0.6,0.7,0.8,0.8,1.0,inferred
South Northamptonshire,2020-08-21,0.6,0.8,0.8,0.9,1.0,inferred
South Northamptonshire,2020-08-22,0.6,0.8,0.9,1.0,1.1,inferred
South Northamptonshire,2020-08-23,0.6,0.9,1.0,1.1,1.2,inferred
South Northamptonshire,2020-08-24,0.6,0.8,1.1,1.2,1.3,inferred
South Northamptonshire,2020-08-25,0.7,0.9,1.2,1.3,1.5,inferred
South Northamptonshire,2020-08-26,0.7,1.0,1.2,1.4,1.5,inferred
South Northamptonshire,2020-08-27,0.7,1.1,1.2,1.6,1.6,inferred
South Northamptonshire,2020-08-28,0.8,1.1,1.3,1.6,1.7,inferred
South Northamptonshire,2020-08-29,0.9,1.1,1.2,1.5,1.9,inferred
South Northamptonshire,2020-08-30,0.8,1.1,1.1,1.5,1.9,inferred
South Northamptonshire,2020-08-31,0.7,1.0,1.3,1.5,1.9,inferred
South Northamptonshire,2020-09-01,0.7,1.0,1.3,1.6,1.8,inferred
South Northamptonshire,2020-09-02,0.7,1.0,1.3,1.6,1.8,inferred
South Northamptonshire,2020-09-03,0.9,1.1,1.4,1.6,1.9,inferred
South Northamptonshire,2020-09-04,1.1,1.3,1.5,1.7,1.9,inferred
South Northamptonshire,2020-09-05,1.3,1.5,1.6,1.8,2.0,inferred
South Northamptonshire,2020-09-06,1.4,1.5,1.7,1.9,2.3,inferred
South Northamptonshire,2020-09-07,1.4,1.5,1.8,2.0,2.6,inferred
South Northamptonshire,2020-09-08,1.2,1.6,1.7,2.1,2.7,inferred
South Northamptonshire,2020-09-09,1.1,1.6,1.7,2.2,2.5,inferred
South Northamptonshire,2020-09-10,1.2,1.6,1.9,2.1,2.2,inferred
South Northamptonshire,2020-09-11,1.4,1.6,1.8,1.9,2.3,inferred
South Northamptonshire,2020-09-12,1.4,1.6,1.7,1.8,2.4,inferred
South Northamptonshire,2020-09-13,1.3,1.5,1.6,1.9,2.4,inferred
South Northamptonshire,2020-09-14,1.2,1.4,1.6,1.8,2.3,inferred
South Northamptonshire,2020-09-15,1.1,1.4,1.6,1.8,2.2,inferred
South Northamptonshire,2020-09-16,1.2,1.4,1.4,1.8,2.1,inferred
South Northamptonshire,2020-09-17,1.1,1.3,1.6,1.9,2.1,inferred
South Northamptonshire,2020-09-18,1.0,1.4,1.7,1.8,2.1,inferred
South Northamptonshire,2020-09-19,1.1,1.4,1.7,1.9,2.2,inferred
South Northamptonshire,2020-09-20,1.2,1.5,1.6,1.8,2.2,inferred
South Northamptonshire,2020-09-21,1.3,1.4,1.6,1.8,2.2,inferred
South Northamptonshire,2020-09-22,1.2,1.4,1.7,1.9,2.3,inferred
South Northamptonshire,2020-09-23,1.2,1.4,1.7,1.8,2.5,inferred
South Northamptonshire,2020-09-24,1.2,1.5,1.7,1.9,2.7,inferred
South Northamptonshire,2020-09-25,1.5,1.5,1.7,1.9,2.9,inferred
South Northamptonshire,2020-09-26,1.5,1.7,1.8,2.2,3.1,inferred
South Northamptonshire,2020-09-27,1.6,1.9,2.1,2.5,3.2,inferred
South Northamptonshire,2020-09-28,1.7,2.3,2.4,3.0,3.4,inferred
South Northamptonshire,2020-09-29,2.0,2.7,2.8,3.2,3.8,inferred
South Northamptonshire,2020-09-30,2.5,3.1,3.6,3.8,4.1,inferred
South Northamptonshire,2020-10-01,3.0,3.6,4.1,4.3,4.7,inferred
South Northamptonshire,2020-10-02,3.6,3.8,4.4,5.2,5.3,inferred
South Northamptonshire,2020-10-03,4.0,4.4,5.0,5.7,6.1,inferred
South Northamptonshire,2020-10-04,4.8,5.1,5.6,6.4,7.0,inferred
South Northamptonshire,2020-10-05,5.8,6.3,6.6,7.6,8.2,inferred
South Northamptonshire,2020-10-06,7.0,7.3,7.5,8.4,9.5,inferred
South Northamptonshire,2020-10-07,8.1,8.4,8.6,9.7,10.4,inferred
South Northamptonshire,2020-10-08,9.1,9.3,9.6,10.7,11.3,inferred
South Northamptonshire,2020-10-09,9.7,10.1,11.0,11.5,12.9,inferred
South Northamptonshire,2020-10-10,10.0,10.6,11.5,12.6,14.2,inferred
South Northamptonshire,2020-10-11,10.0,10.6,11.8,13.5,15.0,inferred
South Northamptonshire,2020-10-12,10.0,10.9,11.7,13.5,15.2,inferred
South Northamptonshire,2020-10-13,10.0,10.8,11.6,12.9,14.1,inferred
South Northamptonshire,2020-10-14,10.3,10.6,11.8,12.5,13.3,inferred
South Northamptonshire,2020-10-15,10.7,11.2,11.7,12.6,14.1,inferred
South Northamptonshire,2020-10-16,10.5,11.5,12.1,12.7,14.6,inferred
South Northamptonshire,2020-10-17,10.9,12.4,12.7,14.0,16.0,inferred
South Northamptonshire,2020-10-18,12.1,12.6,13.7,14.8,17.0,inferred
South Northamptonshire,2020-10-19,12.7,13.8,15.0,15.6,17.5,inferred
South Northamptonshire,2020-10-20,13.2,14.7,15.6,16.5,17.5,inferred
South Northamptonshire,2020-10-21,13.8,14.9,15.7,16.9,17.6,inferred
South Northamptonshire,2020-10-22,13.7,14.9,15.8,16.4,17.5,inferred
South Northamptonshire,2020-10-23,12.0,15.2,15.5,16.6,17.6,inferred
South Northamptonshire,2020-10-24,10.7,15.0,15.9,16.5,18.5,inferred
South Northamptonshire,2020-10-25,10.4,15.3,15.9,17.6,19.5,inferred
South Northamptonshire,2020-10-26,11.1,15.3,16.4,18.4,20.2,inferred
South Northamptonshire,2020-10-27,12.5,16.0,17.4,19.1,20.7,inferred
South Northamptonshire,2020-10-28,14.7,17.5,18.7,20.0,22.0,inferred
South Northamptonshire,2020-10-29,15.7,18.4,19.9,22.0,24.0,inferred
South Northamptonshire,2020-10-30,16.0,19.3,21.1,23.5,26.1,inferred
South Northamptonshire,2020-10-31,16.6,20.6,22.4,24.3,28.0,inferred
South Northamptonshire,2020-11-01,17.4,21.6,23.3,24.7,29.5,inferred
South Northamptonshire,2020-11-02,18.6,23.4,24.4,25.1,30.4,inferred
South Northamptonshire,2020-11-03,19.7,23.2,25.2,26.4,31.1,inferred
South Northamptonshire,2020-11-04,20.4,24.4,25.6,27.1,31.5,inferred
South Northamptonshire,2020-11-05,21.2,25.0,25.9,27.9,31.4,inferred
South Northamptonshire,2020-11-06,21.8,25.2,26.7,29.0,31.1,inferred
South Northamptonshire,2020-11-07,23.4,25.2,27.2,29.7,30.5,inferred
South Northamptonshire,2020-11-08,25.2,25.9,27.9,30.8,31.0,inferred
South Northamptonshire,2020-11-09,26.3,27.6,28.7,31.5,33.5,inferred
South Northamptonshire,2020-11-10,27.2,28.3,30.7,32.2,35.6,inferred
South Northamptonshire,2020-11-11,28.0,29.6,31.7,33.6,36.5,inferred
South Northamptonshire,2020-11-12,27.9,31.2,32.7,34.7,36.4,inferred
South Northamptonshire,2020-11-13,27.9,31.1,33.8,35.3,36.3,inferred
South Northamptonshire,2020-11-14,27.8,30.6,34.1,35.0,35.7,inferred
South Northamptonshire,2020-11-15,28.0,29.9,33.0,34.4,34.9,inferred
South Northamptonshire,2020-11-16,28.0,29.6,31.6,32.6,34.7,inferred
South Northamptonshire,2020-11-17,27.2,28.6,30.2,32.2,33.7,inferred
South Northamptonshire,2020-11-18,25.9,26.9,29.6,31.9,33.5,inferred
South Northamptonshire,2020-11-19,24.1,25.4,28.4,31.0,33.7,inferred
South Northamptonshire,2020-11-20,22.8,25.1,27.1,31.4,34.7,inferred
South Northamptonshire,2020-11-21,22.6,25.0,25.6,29.3,35.8,inferred
South Northamptonshire,2020-11-22,21.1,24.3,25.2,27.4,36.9,inferred
South Northamptonshire,2020-11-23,20.1,22.7,25.2,28.5,37.7,inferred
South Oxfordshire,2020-08-11,1.0,1.0,1.0,1.0,1.0,inferred
South Oxfordshire,2020-08-12,1.1,1.1,1.1,1.1,1.1,inferred
South Oxfordshire,2020-08-13,1.2,1.3,1.3,1.3,1.3,inferred
South Oxfordshire,2020-08-14,1.4,1.4,1.4,1.4,1.5,inferred
South Oxfordshire,2020-08-15,1.6,1.6,1.6,1.7,1.8,inferred
