area,Date,P_08,P_09,P_10,P_11,P_12,P_15,P_20,provenance
Dacorum,2020-09-06,0.91,0.73,0.40,0.17,0.06,0.00,0.00,inferred
Dacorum,2020-09-07,0.91,0.73,0.40,0.17,0.06,0.00,0.00,inferred
Dacorum,2020-09-08,0.91,0.73,0.40,0.17,0.06,0.00,0.00,inferred
Dacorum,2020-09-09,0.91,0.73,0.40,0.17,0.06,0.00,0.00,inferred
Dacorum,2020-09-10,0.91,0.73,0.40,0.17,0.06,0.00,0.00,inferred
Dacorum,2020-09-11,0.91,0.73,0.40,0.17,0.06,0.00,0.00,inferred
Dacorum,2020-09-12,1.00,0.99,0.95,0.82,0.59,0.07,0.00,inferred
Dacorum,2020-09-13,1.00,0.99,0.95,0.82,0.59,0.07,0.00,inferred
Dacorum,2020-09-14,1.00,0.99,0.95,0.82,0.59,0.07,0.00,inferred
Dacorum,2020-09-15,1.00,0.99,0.95,0.82,0.59,0.07,0.00,inferred
Dacorum,2020-09-16,1.00,0.99,0.95,0.82,0.59,0.07,0.00,inferred
Dacorum,2020-09-17,1.00,0.99,0.95,0.82,0.59,0.07,0.00,inferred
Dacorum,2020-09-18,1.00,0.99,0.95,0.82,0.59,0.07,0.00,inferred
Dacorum,2020-09-19,1.00,1.00,1.00,0.99,0.96,0.39,0.01,inferred
Dacorum,2020-09-20,1.00,1.00,1.00,0.99,0.96,0.39,0.01,inferred
Dacorum,2020-09-21,1.00,1.00,1.00,0.99,0.96,0.39,0.01,inferred
Dacorum,2020-09-22,1.00,1.00,1.00,0.99,0.96,0.39,0.01,inferred
Dacorum,2020-09-23,1.00,1.00,1.00,0.99,0.96,0.39,0.01,inferred
Dacorum,2020-09-24,1.00,1.00,1.00,0.99,0.96,0.39,0.01,inferred
Dacorum,2020-09-25,1.00,1.00,1.00,0.99,0.96,0.39,0.01,inferred
Dacorum,2020-09-26,1.00,1.00,1.00,0.99,0.96,0.44,0.01,inferred
Dacorum,2020-09-27,1.00,1.00,1.00,0.99,0.96,0.44,0.01,inferred
Dacorum,2020-09-28,1.00,1.00,1.00,0.99,0.96,0.44,0.01,inferred
Dacorum,2020-09-29,1.00,1.00,1.00,0.99,0.96,0.44,0.01,inferred
Dacorum,2020-09-30,1.00,1.00,1.00,0.99,0.96,0.44,0.01,inferred
Dacorum,2020-10-01,1.00,1.00,1.00,0.99,0.96,0.44,0.01,inferred
Dacorum,2020-10-02,1.00,1.00,1.00,0.99,0.96,0.44,0.01,inferred
Dacorum,2020-10-03,1.00,1.00,0.98,0.90,0.71,0.06,0.00,inferred
Dacorum,2020-10-04,1.00,1.00,0.98,0.90,0.71,0.06,0.00,inferred
Dacorum,2020-10-05,1.00,1.00,0.98,0.90,0.71,0.06,0.00,inferred
Dacorum,2020-10-06,1.00,1.00,0.98,0.90,0.71,0.06,0.00,inferred
Dacorum,2020-10-07,1.00,1.00,0.98,0.90,0.71,0.06,0.00,inferred
Dacorum,2020-10-08,1.00,1.00,0.98,0.90,0.71,0.06,0.00,inferred
Dacorum,2020-10-09,1.00,1.00,0.98,0.90,0.71,0.06,0.00,inferred
Dacorum,2020-10-10,1.00,1.00,0.99,0.93,0.75,0.06,0.00,inferred
Dacorum,2020-10-11,1.00,1.00,0.99,0.93,0.75,0.06,0.00,inferred
Dacorum,2020-10-12,1.00,1.00,0.99,0.93,0.75,0.06,0.00,inferred
Dacorum,2020-10-13,1.00,1.00,0.99,0.93,0.75,0.06,0.00,inferred
Dacorum,2020-10-14,1.00,1.00,0.99,0.93,0.75,0.06,0.00,inferred
Dacorum,2020-10-15,1.00,1.00,0.99,0.93,0.75,0.06,0.00,inferred
Dacorum,2020-10-16,1.00,1.00,0.99,0.93,0.75,0.06,0.00,inferred
Dacorum,2020-10-17,0.98,0.92,0.74,0.45,0.17,0.00,0.00,inferred
Dacorum,2020-10-18,0.98,0.92,0.74,0.45,0.17,0.00,0.00,inferred
Dacorum,2020-10-19,0.98,0.92,0.74,0.45,0.17,0.00,0.00,inferred
Dacorum,2020-10-20,0.98,0.92,0.74,0.45,0.17,0.00,0.00,inferred
Dacorum,2020-10-21,0.98,0.92,0.74,0.45,0.17,0.00,0.00,inferred
Dacorum,2020-10-22,0.98,0.92,0.74,0.45,0.17,0.00,0.00,inferred
Dacorum,2020-10-23,0.98,0.92,0.74,0.45,0.17,0.00,0.00,inferred
Dacorum,2020-10-24,1.00,0.99,0.94,0.71,0.35,0.01,0.00,inferred
Dacorum,2020-10-25,1.00,0.99,0.94,0.71,0.35,0.01,0.00,inferred
Dacorum,2020-10-26,1.00,0.99,0.94,0.71,0.35,0.01,0.00,inferred
Dacorum,2020-10-27,1.00,0.99,0.94,0.71,0.35,0.01,0.00,inferred
Dacorum,2020-10-28,1.00,0.99,0.94,0.71,0.35,0.01,0.00,inferred
Dacorum,2020-10-29,1.00,0.99,0.94,0.71,0.35,0.01,0.00,inferred
Dacorum,2020-10-30,1.00,0.99,0.94,0.71,0.35,0.01,0.00,inferred
Dacorum,2020-10-31,1.00,0.98,0.85,0.58,0.26,0.00,0.00,inferred
Dacorum,2020-11-01,1.00,0.98,0.85,0.58,0.26,0.00,0.00,inferred
Dacorum,2020-11-02,1.00,0.98,0.85,0.58,0.26,0.00,0.00,inferred
Dacorum,2020-11-03,1.00,0.98,0.85,0.58,0.26,0.00,0.00,inferred
Dacorum,2020-11-04,1.00,0.98,0.85,0.58,0.26,0.00,0.00,inferred
Dacorum,2020-11-05,1.00,0.98,0.85,0.58,0.26,0.00,0.00,inferred
Dacorum,2020-11-06,1.00,0.98,0.85,0.58,0.26,0.00,0.00,inferred
Dacorum,2020-11-07,0.98,0.80,0.43,0.14,0.03,0.00,0.00,inferred
Dacorum,2020-11-08,0.98,0.80,0.43,0.14,0.03,0.00,0.00,inferred
Dacorum,2020-11-09,0.98,0.80,0.43,0.14,0.03,0.00,0.00,inferred
Dacorum,2020-11-10,0.98,0.80,0.43,0.14,0.03,0.00,0.00,inferred
Dacorum,2020-11-11,0.98,0.80,0.43,0.14,0.03,0.00,0.00,inferred
Dacorum,2020-11-12,0.98,0.80,0.43,0.14,0.03,0.00,0.00,inferred
Dacorum,2020-11-13,0.98,0.80,0.43,0.14,0.03,0.00,0.00,inferred
Dacorum,2020-11-14,0.82,0.63,0.42,0.24,0.13,0.02,0.00,inferred
Dacorum,2020-11-15,0.82,0.63,0.42,0.24,0.13,0.02,0.00,inferred
Dacorum,2020-11-16,0.82,0.63,0.42,0.24,0.13,0.02,0.00,inferred
Dacorum,2020-11-17,0.82,0.63,0.42,0.24,0.13,0.02,0.00,inferred
Dacorum,2020-11-18,0.82,0.63,0.42,0.24,0.13,0.02,0.00,inferred
Dacorum,2020-11-19,0.82,0.63,0.42,0.24,0.13,0.02,0.00,inferred
Dacorum,2020-11-20,0.82,0.63,0.42,0.24,0.13,0.02,0.00,inferred
Dacorum,2020-11-21,0.78,0.61,0.44,0.29,0.18,0.04,0.00,projected
Dacorum,2020-11-22,0.78,0.61,0.44,0.29,0.18,0.04,0.00,projected
Dacorum,2020-11-23,0.78,0.61,0.44,0.29,0.18,0.04,0.00,projected
Dacorum,2020-11-24,0.78,0.61,0.44,0.29,0.18,0.04,0.00,projected
Dacorum,2020-11-25,0.78,0.61,0.44,0.29,0.18,0.04,0.00,projected
Dacorum,2020-11-26,0.78,0.61,0.44,0.29,0.18,0.04,0.00,projected
Dacorum,2020-11-27,0.78,0.61,0.44,0.29,0.18,0.04,0.00,projected
Dacorum,2020-11-28,0.75,0.60,0.44,0.30,0.20,0.06,0.01,projected
Dacorum,2020-11-29,0.75,0.60,0.44,0.30,0.20,0.06,0.01,projected
Dacorum,2020-11-30,0.75,0.60,0.44,0.30,0.20,0.06,0.01,projected
Dacorum,2020-12-01,0.75,0.60,0.44,0.30,0.20,0.06,0.01,projected
Dacorum,2020-12-02,0.75,0.60,0.44,0.30,0.20,0.06,0.01,projected
Dacorum,2020-12-03,0.75,0.60,0.44,0.30,0.20,0.06,0.01,projected
Dacorum,2020-12-04,0.75,0.60,0.44,0.30,0.20,0.06,0.01,projected
Dacorum,2020-12-05,0.73,0.58,0.43,0.31,0.22,0.08,0.01,projected
Dacorum,2020-12-06,0.73,0.58,0.43,0.31,0.22,0.08,0.01,projected
Dacorum,2020-12-07,0.73,0.58,0.43,0.31,0.22,0.08,0.01,projected
Dacorum,2020-12-08,0.73,0.58,0.43,0.31,0.22,0.08,0.01,projected
Dacorum,2020-12-09,0.73,0.58,0.43,0.31,0.22,0.08,0.01,projected
Dacorum,2020-12-10,0.73,0.58,0.43,0.31,0.22,0.08,0.01,projected
Dacorum,2020-12-11,0.73,0.58,0.43,0.31,0.22,0.08,0.01,projected
Milton Keynes,2020-08-01,0.58,0.31,0.13,0.04,0.02,0.00,0.00,inferred
Milton Keynes,2020-08-02,0.58,0.31,0.13,0.04,0.02,0.00,0.00,inferred
Milton Keynes,2020-08-03,0.58,0.31,0.13,0.04,0.02,0.00,0.00,inferred
Milton Keynes,2020-08-04,0.58,0.31,0.13,0.04,0.02,0.00,0.00,inferred
Milton Keynes,2020-08-05,0.58,0.31,0.13,0.04,0.02,0.00,0.00,inferred
Milton Keynes,2020-08-06,0.58,0.31,0.13,0.04,0.02,0.00,0.00,inferred
Milton Keynes,2020-08-07,0.58,0.31,0.13,0.04,0.02,0.00,0.00,inferred
Milton Keynes,2020-08-08,0.82,0.55,0.29,0.12,0.04,0.00,0.00,inferred
Milton Keynes,2020-08-09,0.82,0.55,0.29,0.12,0.04,0.00,0.00,inferred
Milton Keynes,2020-08-10,0.82,0.55,0.29,0.12,0.04,0.00,0.00,inferred
Milton Keynes,2020-08-11,0.82,0.55,0.29,0.12,0.04,0.00,0.00,inferred
Milton Keynes,2020-08-12,0.82,0.55,0.29,0.12,0.04,0.00,0.00,inferred
Milton Keynes,2020-08-13,0.82,0.55,0.29,0.12,0.04,0.00,0.00,inferred
Milton Keynes,2020-08-14,0.82,0.55,0.29,0.12,0.04,0.00,0.00,inferred
Milton Keynes,2020-08-15,0.62,0.32,0.12,0.04,0.01,0.00,0.00,inferred
Milton Keynes,2020-08-16,0.62,0.32,0.12,0.04,0.01,0.00,0.00,inferred
Milton Keynes,2020-08-17,0.62,0.32,0.12,0.04,0.01,0.00,0.00,inferred
Milton Keynes,2020-08-18,0.62,0.32,0.12,0.04,0.01,0.00,0.00,inferred
Milton Keynes,2020-08-19,0.62,0.32,0.12,0.04,0.01,0.00,0.00,inferred
Milton Keynes,2020-08-20,0.62,0.32,0.12,0.04,0.01,0.00,0.00,inferred
Milton Keynes,2020-08-21,0.62,0.32,0.12,0.04,0.01,0.00,0.00,inferred
Milton Keynes,2020-08-22,0.83,0.51,0.23,0.08,0.03,0.00,0.00,inferred
Milton Keynes,2020-08-23,0.83,0.51,0.23,0.08,0.03,0.00,0.00,inferred
Milton Keynes,2020-08-24,0.83,0.51,0.23,0.08,0.03,0.00,0.00,inferred
Milton Keynes,2020-08-25,0.83,0.51,0.23,0.08,0.03,0.00,0.00,inferred
Milton Keynes,2020-08-26,0.83,0.51,0.23,0.08,0.03,0.00,0.00,inferred
Milton Keynes,2020-08-27,0.83,0.51,0.23,0.08,0.03,0.00,0.00,inferred
Milton Keynes,2020-08-28,0.83,0.51,0.23,0.08,0.03,0.00,0.00,inferred
Milton Keynes,2020-08-29,0.78,0.47,0.19,0.07,0.02,0.00,0.00,inferred
Milton Keynes,2020-08-30,0.78,0.47,0.19,0.07,0.02,0.00,0.00,inferred
Milton Keynes,2020-08-31,0.78,0.47,0.19,0.07,0.02,0.00,0.00,inferred
Milton Keynes,2020-09-01,0.78,0.47,0.19,0.07,0.02,0.00,0.00,inferred
Milton Keynes,2020-09-02,0.78,0.47,0.19,0.07,0.02,0.00,0.00,inferred
Milton Keynes,2020-09-03,0.78,0.47,0.19,0.07,0.02,0.00,0.00,inferred
Milton Keynes,2020-09-04,0.78,0.47,0.19,0.07,0.02,0.00,0.00,inferred
Milton Keynes,2020-09-05,0.94,0.74,0.43,0.18,0.06,0.00,0.00,inferred
Milton Keynes,2020-09-06,0.94,0.74,0.43,0.18,0.06,0.00,0.00,inferred
Milton Keynes,2020-09-07,0.94,0.74,0.43,0.18,0.06,0.00,0.00,inferred
Milton Keynes,2020-09-08,0.94,0.74,0.43,0.18,0.06,0.00,0.00,inferred
Milton Keynes,2020-09-09,0.94,0.74,0.43,0.18,0.06,0.00,0.00,inferred
Milton Keynes,2020-09-10,0.94,0.74,0.43,0.18,0.06,0.00,0.00,inferred
Milton Keynes,2020-09-11,0.94,0.74,0.43,0.18,0.06,0.00,0.00,inferred
Milton Keynes,2020-09-12,1.00,0.99,0.94,0.81,0.56,0.05,0.00,inferred
Milton Keynes,2020-09-13,1.00,0.99,0.94,0.81,0.56,0.05,0.00,inferred
Milton Keynes,2020-09-14,1.00,0.99,0.94,0.81,0.56,0.05,0.00,inferred
Milton Keynes,2020-09-15,1.00,0.99,0.94,0.81,0.56,0.05,0.00,inferred
Milton Keynes,2020-09-16,1.00,0.99,0.94,0.81,0.56,0.05,0.00,inferred
Milton Keynes,2020-09-17,1.00,0.99,0.94,0.81,0.56,0.05,0.00,inferred
Milton Keynes,2020-09-18,1.00,0.99,0.94,0.81,0.56,0.05,0.00,inferred
Milton Keynes,2020-09-19,1.00,1.00,0.99,0.97,0.92,0.30,0.00,inferred
Milton Keynes,2020-09-20,1.00,1.00,0.99,0.97,0.92,0.30,0.00,inferred
Milton Keynes,2020-09-21,1.00,1.00,0.99,0.97,0.92,0.30,0.00,inferred
Milton Keynes,2020-09-22,1.00,1.00,0.99,0.97,0.92,0.30,0.00,inferred
Milton Keynes,2020-09-23,1.00,1.00,0.99,0.97,0.92,0.30,0.00,inferred
Milton Keynes,2020-09-24,1.00,1.00,0.99,0.97,0.92,0.30,0.00,inferred
Milton Keynes,2020-09-25,1.00,1.00,0.99,0.97,0.92,0.30,0.00,inferred
Milton Keynes,2020-09-26,1.00,1.00,1.00,0.99,0.97,0.48,0.00,inferred
Milton Keynes,2020-09-27,1.00,1.00,1.00,0.99,0.97,0.48,0.00,inferred
Milton Keynes,2020-09-28,1.00,1.00,1.00,0.99,0.97,0.48,0.00,inferred
Milton Keynes,2020-09-29,1.00,1.00,1.00,0.99,0.97,0.48,0.00,inferred
Milton Keynes,2020-09-30,1.00,1.00,1.00,0.99,0.97,0.48,0.00,inferred
Milton Keynes,2020-10-01,1.00,1.00,1.00,0.99,0.97,0.48,0.00,inferred
Milton Keynes,2020-10-02,1.00,1.00,1.00,0.99,0.97,0.48,0.00,inferred
Milton Keynes,2020-10-03,1.00,1.00,0.98,0.93,0.78,0.07,0.00,inferred
Milton Keynes,2020-10-04,1.00,1.00,0.98,0.93,0.78,0.07,0.00,inferred
Milton Keynes,2020-10-05,1.00,1.00,0.98,0.93,0.78,0.07,0.00,inferred
Milton Keynes,2020-10-06,1.00,1.00,0.98,0.93,0.78,0.07,0.00,inferred
Milton Keynes,2020-10-07,1.00,1.00,0.98,0.93,0.78,0.07,0.00,inferred
Milton Keynes,2020-10-08,1.00,1.00,0.98,0.93,0.78,0.07,0.00,inferred
Milton Keynes,2020-10-09,1.00,1.00,0.98,0.93,0.78,0.07,0.00,inferred
Milton Keynes,2020-10-10,1.00,1.00,1.00,0.99,0.92,0.12,0.00,inferred
Milton Keynes,2020-10-11,1.00,1.00,1.00,0.99,0.92,0.12,0.00,inferred
Milton Keynes,2020-10-12,1.00,1.00,1.00,0.99,0.92,0.12,0.00,inferred
Milton Keynes,2020-10-13,1.00,1.00,1.00,0.99,0.92,0.12,0.00,inferred
Milton Keynes,2020-10-14,1.00,1.00,1.00,0.99,0.92,0.12,0.00,inferred
Milton Keynes,2020-10-15,1.00,1.00,1.00,0.99,0.92,0.12,0.00,inferred
Milton Keynes,2020-10-16,1.00,1.00,1.00,0.99,0.92,0.12,0.00,inferred
Milton Keynes,2020-10-17,1.00,1.00,0.98,0.87,0.57,0.01,0.00,inferred
Milton Keynes,2020-10-18,1.00,1.00,0.98,0.87,0.57,0.01,0.00,inferred
Milton Keynes,2020-10-19,1.00,1.00,0.98,0.87,0.57,0.01,0.00,inferred
Milton Keynes,2020-10-20,1.00,1.00,0.98,0.87,0.57,0.01,0.00,inferred
Milton Keynes,2020-10-21,1.00,1.00,0.98,0.87,0.57,0.01,0.00,inferred
Milton Keynes,2020-10-22,1.00,1.00,0.98,0.87,0.57,0.01,0.00,inferred
Milton Keynes,2020-10-23,1.00,1.00,0.98,0.87,0.57,0.01,0.00,inferred
Milton Keynes,2020-10-24,1.00,1.00,0.97,0.84,0.47,0.00,0.00,inferred
Milton Keynes,2020-10-25,1.00,1.00,0.97,0.84,0.47,0.00,0.00,inferred
Milton Keynes,2020-10-26,1.00,1.00,0.97,0.84,0.47,0.00,0.00,inferred
Milton Keynes,2020-10-27,1.00,1.00,0.97,0.84,0.47,0.00,0.00,inferred
Milton Keynes,2020-10-28,1.00,1.00,0.97,0.84,0.47,0.00,0.00,inferred
Milton Keynes,2020-10-29,1.00,1.00,0.97,0.84,0.47,0.00,0.00,inferred
Milton Keynes,2020-10-30,1.00,1.00,0.97,0.84,0.47,0.00,0.00,inferred
Milton Keynes,2020-10-31,1.00,1.00,0.98,0.86,0.59,0.02,0.00,inferred
Milton Keynes,2020-11-01,1.00,1.00,0.98,0.86,0.59,0.02,0.00,inferred
Milton Keynes,2020-11-02,1.00,1.00,0.98,0.86,0.59,0.02,0.00,inferred
Milton Keynes,2020-11-03,1.00,1.00,0.98,0.86,0.59,0.02,0.00,inferred
Milton Keynes,2020-11-04,1.00,1.00,0.98,0.86,0.59,0.02,0.00,inferred
Milton Keynes,2020-11-05,1.00,1.00,0.98,0.86,0.59,0.02,0.00,inferred
Milton Keynes,2020-11-06,1.00,1.00,0.98,0.86,0.59,0.02,0.00,inferred
Milton Keynes,2020-11-07,1.00,0.96,0.77,0.44,0.18,0.00,0.00,inferred
Milton Keynes,2020-11-08,1.00,0.96,0.77,0.44,0.18,0.00,0.00,inferred
Milton Keynes,2020-11-09,1.00,0.96,0.77,0.44,0.18,0.00,0.00,inferred
Milton Keynes,2020-11-10,1.00,0.96,0.77,0.44,0.18,0.00,0.00,inferred
Milton Keynes,2020-11-11,1.00,0.96,0.77,0.44,0.18,0.00,0.00,inferred
Milton Keynes,2020-11-12,1.00,0.96,0.77,0.44,0.18,0.00,0.00,inferred
Milton Keynes,2020-11-13,1.00,0.96,0.77,0.44,0.18,0.00,0.00,inferred
Milton Keynes,2020-11-14,0.87,0.72,0.52,0.33,0.20,0.03,0.00,inferred
Milton Keynes,2020-11-15,0.87,0.72,0.52,0.33,0.20,0.03,0.00,inferred
Milton Keynes,2020-11-16,0.87,0.72,0.52,0.33,0.20,0.03,0.00,inferred
Milton Keynes,2020-11-17,0.87,0.72,0.52,0.33,0.20,0.03,0.00,inferred
Milton Keynes,2020-11-18,0.87,0.72,0.52,0.33,0.20,0.03,0.00,inferred
Milton Keynes,2020-11-19,0.87,0.72,0.52,0.33,0.20,0.03,0.00,inferred
Milton Keynes,2020-11-20,0.87,0.72,0.52,0.33,0.20,0.03,0.00,inferred
Milton Keynes,2020-11-21,0.84,0.69,0.52,0.36,0.23,0.06,0.01,projected
Milton Keynes,2020-11-22,0.84,0.69,0.52,0.36,0.23,0.06,0.01,projected
Milton Keynes,2020-11-23,0.84,0.69,0.52,0.36,0.23,0.06,0.01,projected
Milton Keynes,2020-11-24,0.84,0.69,0.52,0.36,0.23,0.06,0.01,projected
Milton Keynes,2020-11-25,0.84,0.69,0.52,0.36,0.23,0.06,0.01,projected
Milton Keynes,2020-11-26,0.84,0.69,0.52,0.36,0.23,0.06,0.01,projected
Milton Keynes,2020-11-27,0.84,0.69,0.52,0.36,0.23,0.06,0.01,projected
Milton Keynes,2020-11-28,0.80,0.65,0.50,0.37,0.26,0.08,0.01,projected
Milton Keynes,2020-11-29,0.80,0.65,0.50,0.37,0.26,0.08,0.01,projected
Milton Keynes,2020-11-30,0.80,0.65,0.50,0.37,0.26,0.08,0.01,projected
Milton Keynes,2020-12-01,0.80,0.65,0.50,0.37,0.26,0.08,0.01,projected
Milton Keynes,2020-12-02,0.80,0.65,0.50,0.37,0.26,0.08,0.01,projected
Milton Keynes,2020-12-03,0.80,0.65,0.50,0.37,0.26,0.08,0.01,projected
Milton Keynes,2020-12-04,0.80,0.65,0.50,0.37,0.26,0.08,0.01,projected
Milton Keynes,2020-12-05,0.78,0.64,0.50,0.37,0.27,0.09,0.02,projected
Milton Keynes,2020-12-06,0.78,0.64,0.50,0.37,0.27,0.09,0.02,projected
Milton Keynes,2020-12-07,0.78,0.64,0.50,0.37,0.27,0.09,0.02,projected
Milton Keynes,2020-12-08,0.78,0.64,0.50,0.37,0.27,0.09,0.02,projected
Milton Keynes,2020-12-09,0.78,0.64,0.50,0.37,0.27,0.09,0.02,projected
Milton Keynes,2020-12-10,0.78,0.64,0.50,0.37,0.27,0.09,0.02,projected
Milton Keynes,2020-12-11,0.78,0.64,0.50,0.37,0.27,0.09,0.02,projected
Oxford,2020-08-01,0.66,0.38,0.20,0.09,0.04,0.01,0.00,inferred
Oxford,2020-08-02,0.66,0.38,0.20,0.09,0.04,0.01,0.00,inferred
Oxford,2020-08-03,0.66,0.38,0.20,0.09,0.04,0.01,0.00,inferred
Oxford,2020-08-04,0.66,0.38,0.20,0.09,0.04,0.01,0.00,inferred
Oxford,2020-08-05,0.66,0.38,0.20,0.09,0.04,0.01,0.00,inferred
Oxford,2020-08-06,0.66,0.38,0.20,0.09,0.04,0.01,0.00,inferred
Oxford,2020-08-07,0.66,0.38,0.20,0.09,0.04,0.01,0.00,inferred
Oxford,2020-08-08,0.83,0.53,0.28,0.12,0.05,0.01,0.00,inferred
Oxford,2020-08-09,0.83,0.53,0.28,0.12,0.05,0.01,0.00,inferred
Oxford,2020-08-10,0.83,0.53,0.28,0.12,0.05,0.01,0.00,inferred
Oxford,2020-08-11,0.83,0.53,0.28,0.12,0.05,0.01,0.00,inferred
Oxford,2020-08-12,0.83,0.53,0.28,0.12,0.05,0.01,0.00,inferred
Oxford,2020-08-13,0.83,0.53,0.28,0.12,0.05,0.01,0.00,inferred
Oxford,2020-08-14,0.83,0.53,0.28,0.12,0.05,0.01,0.00,inferred
Oxford,2020-08-15,0.45,0.17,0.04,0.01,0.00,0.00,0.00,inferred
Oxford,2020-08-16,0.45,0.17,0.04,0.01,0.00,0.00,0.00,inferred
Oxford,2020-08-17,0.45,0.17,0.04,0.01,0.00,0.00,0.00,inferred
Oxford,2020-08-18,0.45,0.17,0.04,0.01,0.00,0.00,0.00,inferred
Oxford,2020-08-19,0.45,0.17,0.04,0.01,0.00,0.00,0.00,inferred
Oxford,2020-08-20,0.45,0.17,0.04,0.01,0.00,0.00,0.00,inferred
Oxford,2020-08-21,0.45,0.17,0.04,0.01,0.00,0.00,0.00,inferred
Oxford,2020-08-22,0.59,0.26,0.08,0.02,0.00,0.00,0.00,inferred
Oxford,2020-08-23,0.59,0.26,0.08,0.02,0.00,0.00,0.00,inferred
Oxford,2020-08-24,0.59,0.26,0.08,0.02,0.00,0.00,0.00,inferred
Oxford,2020-08-25,0.59,0.26,0.08,0.02,0.00,0.00,0.00,inferred
Oxford,2020-08-26,0.59,0.26,0.08,0.02,0.00,0.00,0.00,inferred
Oxford,2020-08-27,0.59,0.26,0.08,0.02,0.00,0.00,0.00,inferred
Oxford,2020-08-28,0.59,0.26,0.08,0.02,0.00,0.00,0.00,inferred
Oxford,2020-08-29,0.76,0.43,0.16,0.06,0.02,0.00,0.00,inferred
Oxford,2020-08-30,0.76,0.43,0.16,0.06,0.02,0.00,0.00,inferred
Oxford,2020-08-31,0.76,0.43,0.16,0.06,0.02,0.00,0.00,inferred
Oxford,2020-09-01,0.76,0.43,0.16,0.06,0.02,0.00,0.00,inferred
Oxford,2020-09-02,0.76,0.43,0.16,0.06,0.02,0.00,0.00,inferred
Oxford,2020-09-03,0.76,0.43,0.16,0.06,0.02,0.00,0.00,inferred
Oxford,2020-09-04,0.76,0.43,0.16,0.06,0.02,0.00,0.00,inferred
Oxford,2020-09-05,0.92,0.71,0.41,0.19,0.08,0.01,0.00,inferred
Oxford,2020-09-06,0.92,0.71,0.41,0.19,0.08,0.01,0.00,inferred
Oxford,2020-09-07,0.92,0.71,0.41,0.19,0.08,0.01,0.00,inferred
Oxford,2020-09-08,0.92,0.71,0.41,0.19,0.08,0.01,0.00,inferred
Oxford,2020-09-09,0.92,0.71,0.41,0.19,0.08,0.01,0.00,inferred
Oxford,2020-09-10,0.92,0.71,0.41,0.19,0.08,0.01,0.00,inferred
Oxford,2020-09-11,0.92,0.71,0.41,0.19,0.08,0.01,0.00,inferred
Oxford,2020-09-12,1.00,1.00,0.99,0.96,0.85,0.36,0.04,inferred
Oxford,2020-09-13,1.00,1.00,0.99,0.96,0.85,0.36,0.04,inferred
Oxford,2020-09-14,1.00,1.00,0.99,0.96,0.85,0.36,0.04,inferred
Oxford,2020-09-15,1.00,1.00,0.99,0.96,0.85,0.36,0.04,inferred
Oxford,2020-09-16,1.00,1.00,0.99,0.96,0.85,0.36,0.04,inferred
Oxford,2020-09-17,1.00,1.00,0.99,0.96,0.85,0.36,0.04,inferred
Oxford,2020-09-18,1.00,1.00,0.99,0.96,0.85,0.36,0.04,inferred
Oxford,2020-09-19,1.00,1.00,1.00,1.00,0.99,0.63,0.06,inferred
Oxford,2020-09-20,1.00,1.00,1.00,1.00,0.99,0.63,0.06,inferred
Oxford,2020-09-21,1.00,1.00,1.00,1.00,0.99,0.63,0.06,inferred
Oxford,2020-09-22,1.00,1.00,1.00,1.00,0.99,0.63,0.06,inferred
Oxford,2020-09-23,1.00,1.00,1.00,1.00,0.99,0.63,0.06,inferred
Oxford,2020-09-24,1.00,1.00,1.00,1.00,0.99,0.63,0.06,inferred
Oxford,2020-09-25,1.00,1.00,1.00,1.00,0.99,0.63,0.06,inferred
Oxford,2020-09-26,1.00,1.00,1.00,0.99,0.96,0.35,0.00,inferred
Oxford,2020-09-27,1.00,1.00,1.00,0.99,0.96,0.35,0.00,inferred
Oxford,2020-09-28,1.00,1.00,1.00,0.99,0.96,0.35,0.00,inferred
Oxford,2020-09-29,1.00,1.00,1.00,0.99,0.96,0.35,0.00,inferred
Oxford,2020-09-30,1.00,1.00,1.00,0.99,0.96,0.35,0.00,inferred
Oxford,2020-10-01,1.00,1.00,1.00,0.99,0.96,0.35,0.00,inferred
Oxford,2020-10-02,1.00,1.00,1.00,0.99,0.96,0.35,0.00,inferred
Oxford,2020-10-03,0.97,0.88,0.73,0.54,0.33,0.00,0.00,inferred
Oxford,2020-10-04,0.97,0.88,0.73,0.54,0.33,0.00,0.00,inferred
Oxford,2020-10-05,0.97,0.88,0.73,0.54,0.33,0.00,0.00,inferred
Oxford,2020-10-06,0.97,0.88,0.73,0.54,0.33,0.00,0.00,inferred
Oxford,2020-10-07,0.97,0.88,0.73,0.54,0.33,0.00,0.00,inferred
Oxford,2020-10-08,0.97,0.88,0.73,0.54,0.33,0.00,0.00,inferred
Oxford,2020-10-09,0.97,0.88,0.73,0.54,0.33,0.00,0.00,inferred
Oxford,2020-10-10,1.00,0.97,0.91,0.76,0.53,0.08,0.00,inferred
Oxford,2020-10-11,1.00,0.97,0.91,0.76,0.53,0.08,0.00,inferred
Oxford,2020-10-12,1.00,0.97,0.91,0.76,0.53,0.08,0.00,inferred
Oxford,2020-10-13,1.00,0.97,0.91,0.76,0.53,0.08,0.00,inferred
Oxford,2020-10-14,1.00,0.97,0.91,0.76,0.53,0.08,0.00,inferred
Oxford,2020-10-15,1.00,0.97,0.91,0.76,0.53,0.08,0.00,inferred
Oxford,2020-10-16,1.00,0.97,0.91,0.76,0.53,0.08,0.00,inferred
