area,Date,P_08,P_09,P_10,P_11,P_12,P_15,P_20,provenance
West Berkshire,2020-09-29,1.00,0.99,0.95,0.84,0.65,0.08,0.00,inferred
West Berkshire,2020-09-30,1.00,0.99,0.95,0.84,0.65,0.08,0.00,inferred
West Berkshire,2020-10-01,1.00,0.99,0.95,0.84,0.65,0.08,0.00,inferred
West Berkshire,2020-10-02,1.00,0.99,0.95,0.84,0.65,0.08,0.00,inferred
West Berkshire,2020-10-03,1.00,0.99,0.95,0.84,0.65,0.08,0.00,inferred
West Berkshire,2020-10-04,1.00,0.99,0.95,0.84,0.65,0.08,0.00,inferred
West Berkshire,2020-10-05,1.00,0.99,0.95,0.84,0.65,0.08,0.00,inferred
West Berkshire,2020-10-06,1.00,1.00,0.97,0.88,0.67,0.08,0.00,inferred
West Berkshire,2020-10-07,1.00,1.00,0.97,0.88,0.67,0.08,0.00,inferred
West Berkshire,2020-10-08,1.00,1.00,0.97,0.88,0.67,0.08,0.00,inferred
West Berkshire,2020-10-09,1.00,1.00,0.97,0.88,0.67,0.08,0.00,inferred
West Berkshire,2020-10-10,1.00,1.00,0.97,0.88,0.67,0.08,0.00,inferred
West Berkshire,2020-10-11,1.00,1.00,0.97,0.88,0.67,0.08,0.00,inferred
West Berkshire,2020-10-12,1.00,1.00,0.97,0.88,0.67,0.08,0.00,inferred
West Berkshire,2020-10-13,1.00,0.98,0.90,0.72,0.45,0.04,0.00,inferred
West Berkshire,2020-10-14,1.00,0.98,0.90,0.72,0.45,0.04,0.00,inferred
West Berkshire,2020-10-15,1.00,0.98,0.90,0.72,0.45,0.04,0.00,inferred
West Berkshire,2020-10-16,1.00,0.98,0.90,0.72,0.45,0.04,0.00,inferred
West Berkshire,2020-10-17,1.00,0.98,0.90,0.72,0.45,0.04,0.00,inferred
West Berkshire,2020-10-18,1.00,0.98,0.90,0.72,0.45,0.04,0.00,inferred
West Berkshire,2020-10-19,1.00,0.98,0.90,0.72,0.45,0.04,0.00,inferred
West Berkshire,2020-10-20,1.00,0.96,0.80,0.48,0.18,0.00,0.00,inferred
West Berkshire,2020-10-21,1.00,0.96,0.80,0.48,0.18,0.00,0.00,inferred
West Berkshire,2020-10-22,1.00,0.96,0.80,0.48,0.18,0.00,0.00,inferred
West Berkshire,2020-10-23,1.00,0.96,0.80,0.48,0.18,0.00,0.00,inferred
West Berkshire,2020-10-24,1.00,0.96,0.80,0.48,0.18,0.00,0.00,inferred
West Berkshire,2020-10-25,1.00,0.96,0.80,0.48,0.18,0.00,0.00,inferred
West Berkshire,2020-10-26,1.00,0.96,0.80,0.48,0.18,0.00,0.00,inferred
West Berkshire,2020-10-27,1.00,0.95,0.79,0.47,0.18,0.01,0.00,inferred
West Berkshire,2020-10-28,1.00,0.95,0.79,0.47,0.18,0.01,0.00,inferred
West Berkshire,2020-10-29,1.00,0.95,0.79,0.47,0.18,0.01,0.00,inferred
West Berkshire,2020-10-30,1.00,0.95,0.79,0.47,0.18,0.01,0.00,inferred
West Berkshire,2020-10-31,1.00,0.95,0.79,0.47,0.18,0.01,0.00,inferred
West Berkshire,2020-11-01,1.00,0.95,0.79,0.47,0.18,0.01,0.00,inferred
West Berkshire,2020-11-02,1.00,0.95,0.79,0.47,0.18,0.01,0.00,inferred
West Berkshire,2020-11-03,0.89,0.55,0.19,0.04,0.01,0.00,0.00,inferred
West Berkshire,2020-11-04,0.89,0.55,0.19,0.04,0.01,0.00,0.00,inferred
West Berkshire,2020-11-05,0.89,0.55,0.19,0.04,0.01,0.00,0.00,inferred
West Berkshire,2020-11-06,0.89,0.55,0.19,0.04,0.01,0.00,0.00,inferred
West Berkshire,2020-11-07,0.89,0.55,0.19,0.04,0.01,0.00,0.00,inferred
West Berkshire,2020-11-08,0.89,0.55,0.19,0.04,0.01,0.00,0.00,inferred
West Berkshire,2020-11-09,0.89,0.55,0.19,0.04,0.01,0.00,0.00,inferred
West Berkshire,2020-11-10,0.28,0.08,0.01,0.00,0.00,0.00,0.00,inferred
West Berkshire,2020-11-11,0.28,0.08,0.01,0.00,0.00,0.00,0.00,inferred
West Berkshire,2020-11-12,0.28,0.08,0.01,0.00,0.00,0.00,0.00,inferred
West Berkshire,2020-11-13,0.28,0.08,0.01,0.00,0.00,0.00,0.00,inferred
West Berkshire,2020-11-14,0.28,0.08,0.01,0.00,0.00,0.00,0.00,inferred
West Berkshire,2020-11-15,0.28,0.08,0.01,0.00,0.00,0.00,0.00,inferred
West Berkshire,2020-11-16,0.28,0.08,0.01,0.00,0.00,0.00,0.00,inferred
West Berkshire,2020-11-17,0.42,0.23,0.11,0.05,0.02,0.00,0.00,inferred
West Berkshire,2020-11-18,0.42,0.23,0.11,0.05,0.02,0.00,0.00,inferred
West Berkshire,2020-11-19,0.42,0.23,0.11,0.05,0.02,0.00,0.00,inferred
West Berkshire,2020-11-20,0.42,0.23,0.11,0.05,0.02,0.00,0.00,inferred
West Berkshire,2020-11-21,0.42,0.23,0.11,0.05,0.02,0.00,0.00,inferred
West Berkshire,2020-11-22,0.42,0.23,0.11,0.05,0.02,0.00,0.00,inferred
West Berkshire,2020-11-23,0.42,0.23,0.11,0.05,0.02,0.00,0.00,inferred
West Berkshire,2020-11-24,0.47,0.29,0.17,0.10,0.05,0.01,0.00,projected
West Berkshire,2020-11-25,0.47,0.29,0.17,0.10,0.05,0.01,0.00,projected
West Berkshire,2020-11-26,0.47,0.29,0.17,0.10,0.05,0.01,0.00,projected
West Berkshire,2020-11-27,0.47,0.29,0.17,0.10,0.05,0.01,0.00,projected
West Berkshire,2020-11-28,0.47,0.29,0.17,0.10,0.05,0.01,0.00,projected
West Berkshire,2020-11-29,0.47,0.29,0.17,0.10,0.05,0.01,0.00,projected
West Berkshire,2020-11-30,0.47,0.29,0.17,0.10,0.05,0.01,0.00,projected
West Berkshire,2020-12-01,0.49,0.34,0.22,0.14,0.08,0.02,0.00,projected
West Berkshire,2020-12-02,0.49,0.34,0.22,0.14,0.08,0.02,0.00,projected
West Berkshire,2020-12-03,0.49,0.34,0.22,0.14,0.08,0.02,0.00,projected
West Berkshire,2020-12-04,0.49,0.34,0.22,0.14,0.08,0.02,0.00,projected
West Berkshire,2020-12-05,0.49,0.34,0.22,0.14,0.08,0.02,0.00,projected
West Berkshire,2020-12-06,0.49,0.34,0.22,0.14,0.08,0.02,0.00,projected
West Berkshire,2020-12-07,0.49,0.34,0.22,0.14,0.08,0.02,0.00,projected
West Berkshire,2020-12-08,0.51,0.37,0.25,0.17,0.11,0.03,0.00,projected
West Berkshire,2020-12-09,0.51,0.37,0.25,0.17,0.11,0.03,0.00,projected
West Berkshire,2020-12-10,0.51,0.37,0.25,0.17,0.11,0.03,0.00,projected
West Berkshire,2020-12-11,0.51,0.37,0.25,0.17,0.11,0.03,0.00,projected
West Berkshire,2020-12-12,0.51,0.37,0.25,0.17,0.11,0.03,0.00,projected
West Berkshire,2020-12-13,0.51,0.37,0.25,0.17,0.11,0.03,0.00,projected
West Berkshire,2020-12-14,0.51,0.37,0.25,0.17,0.11,0.03,0.00,projected
West Berkshire,2020-12-15,0.53,0.39,0.28,0.19,0.13,0.04,0.01,projected
West Berkshire,2020-12-16,0.53,0.39,0.28,0.19,0.13,0.04,0.01,projected
West Berkshire,2020-12-17,0.53,0.39,0.28,0.19,0.13,0.04,0.01,projected
West Berkshire,2020-12-18,0.53,0.39,0.28,0.19,0.13,0.04,0.01,projected
West Berkshire,2020-12-19,0.53,0.39,0.28,0.19,0.13,0.04,0.01,projected
West Berkshire,2020-12-20,0.53,0.39,0.28,0.19,0.13,0.04,0.01,projected
West Berkshire,2020-12-21,0.53,0.39,0.28,0.19,0.13,0.04,0.01,projected
West Oxfordshire,2020-08-11,0.19,0.06,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-12,0.19,0.06,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-13,0.19,0.06,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-14,0.19,0.06,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-15,0.19,0.06,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-16,0.19,0.06,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-17,0.19,0.06,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-18,0.08,0.02,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-19,0.08,0.02,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-20,0.08,0.02,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-21,0.08,0.02,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-22,0.08,0.02,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-23,0.08,0.02,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-24,0.08,0.02,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-25,0.11,0.03,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-26,0.11,0.03,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-27,0.11,0.03,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-28,0.11,0.03,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-29,0.11,0.03,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-30,0.11,0.03,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-08-31,0.11,0.03,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-09-01,0.16,0.04,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-09-02,0.16,0.04,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-09-03,0.16,0.04,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-09-04,0.16,0.04,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-09-05,0.16,0.04,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-09-06,0.16,0.04,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-09-07,0.16,0.04,0.01,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-09-08,0.56,0.30,0.11,0.04,0.01,0.00,0.00,inferred
West Oxfordshire,2020-09-09,0.56,0.30,0.11,0.04,0.01,0.00,0.00,inferred
West Oxfordshire,2020-09-10,0.56,0.30,0.11,0.04,0.01,0.00,0.00,inferred
West Oxfordshire,2020-09-11,0.56,0.30,0.11,0.04,0.01,0.00,0.00,inferred
West Oxfordshire,2020-09-12,0.56,0.30,0.11,0.04,0.01,0.00,0.00,inferred
West Oxfordshire,2020-09-13,0.56,0.30,0.11,0.04,0.01,0.00,0.00,inferred
West Oxfordshire,2020-09-14,0.56,0.30,0.11,0.04,0.01,0.00,0.00,inferred
West Oxfordshire,2020-09-15,0.94,0.82,0.61,0.36,0.17,0.01,0.00,inferred
West Oxfordshire,2020-09-16,0.94,0.82,0.61,0.36,0.17,0.01,0.00,inferred
West Oxfordshire,2020-09-17,0.94,0.82,0.61,0.36,0.17,0.01,0.00,inferred
West Oxfordshire,2020-09-18,0.94,0.82,0.61,0.36,0.17,0.01,0.00,inferred
West Oxfordshire,2020-09-19,0.94,0.82,0.61,0.36,0.17,0.01,0.00,inferred
West Oxfordshire,2020-09-20,0.94,0.82,0.61,0.36,0.17,0.01,0.00,inferred
West Oxfordshire,2020-09-21,0.94,0.82,0.61,0.36,0.17,0.01,0.00,inferred
West Oxfordshire,2020-09-22,1.00,0.99,0.95,0.85,0.67,0.12,0.00,inferred
West Oxfordshire,2020-09-23,1.00,0.99,0.95,0.85,0.67,0.12,0.00,inferred
West Oxfordshire,2020-09-24,1.00,0.99,0.95,0.85,0.67,0.12,0.00,inferred
West Oxfordshire,2020-09-25,1.00,0.99,0.95,0.85,0.67,0.12,0.00,inferred
West Oxfordshire,2020-09-26,1.00,0.99,0.95,0.85,0.67,0.12,0.00,inferred
West Oxfordshire,2020-09-27,1.00,0.99,0.95,0.85,0.67,0.12,0.00,inferred
West Oxfordshire,2020-09-28,1.00,0.99,0.95,0.85,0.67,0.12,0.00,inferred
West Oxfordshire,2020-09-29,1.00,0.99,0.96,0.86,0.66,0.10,0.00,inferred
West Oxfordshire,2020-09-30,1.00,0.99,0.96,0.86,0.66,0.10,0.00,inferred
West Oxfordshire,2020-10-01,1.00,0.99,0.96,0.86,0.66,0.10,0.00,inferred
West Oxfordshire,2020-10-02,1.00,0.99,0.96,0.86,0.66,0.10,0.00,inferred
West Oxfordshire,2020-10-03,1.00,0.99,0.96,0.86,0.66,0.10,0.00,inferred
West Oxfordshire,2020-10-04,1.00,0.99,0.96,0.86,0.66,0.10,0.00,inferred
West Oxfordshire,2020-10-05,1.00,0.99,0.96,0.86,0.66,0.10,0.00,inferred
West Oxfordshire,2020-10-06,1.00,0.99,0.95,0.81,0.56,0.06,0.00,inferred
West Oxfordshire,2020-10-07,1.00,0.99,0.95,0.81,0.56,0.06,0.00,inferred
West Oxfordshire,2020-10-08,1.00,0.99,0.95,0.81,0.56,0.06,0.00,inferred
West Oxfordshire,2020-10-09,1.00,0.99,0.95,0.81,0.56,0.06,0.00,inferred
West Oxfordshire,2020-10-10,1.00,0.99,0.95,0.81,0.56,0.06,0.00,inferred
West Oxfordshire,2020-10-11,1.00,0.99,0.95,0.81,0.56,0.06,0.00,inferred
West Oxfordshire,2020-10-12,1.00,0.99,0.95,0.81,0.56,0.06,0.00,inferred
West Oxfordshire,2020-10-13,1.00,0.99,0.95,0.79,0.53,0.06,0.00,inferred
West Oxfordshire,2020-10-14,1.00,0.99,0.95,0.79,0.53,0.06,0.00,inferred
West Oxfordshire,2020-10-15,1.00,0.99,0.95,0.79,0.53,0.06,0.00,inferred
West Oxfordshire,2020-10-16,1.00,0.99,0.95,0.79,0.53,0.06,0.00,inferred
West Oxfordshire,2020-10-17,1.00,0.99,0.95,0.79,0.53,0.06,0.00,inferred
West Oxfordshire,2020-10-18,1.00,0.99,0.95,0.79,0.53,0.06,0.00,inferred
West Oxfordshire,2020-10-19,1.00,0.99,0.95,0.79,0.53,0.06,0.00,inferred
West Oxfordshire,2020-10-20,0.99,0.95,0.76,0.41,0.14,0.00,0.00,inferred
West Oxfordshire,2020-10-21,0.99,0.95,0.76,0.41,0.14,0.00,0.00,inferred
West Oxfordshire,2020-10-22,0.99,0.95,0.76,0.41,0.14,0.00,0.00,inferred
West Oxfordshire,2020-10-23,0.99,0.95,0.76,0.41,0.14,0.00,0.00,inferred
West Oxfordshire,2020-10-24,0.99,0.95,0.76,0.41,0.14,0.00,0.00,inferred
West Oxfordshire,2020-10-25,0.99,0.95,0.76,0.41,0.14,0.00,0.00,inferred
West Oxfordshire,2020-10-26,0.99,0.95,0.76,0.41,0.14,0.00,0.00,inferred
West Oxfordshire,2020-10-27,0.98,0.91,0.68,0.33,0.11,0.00,0.00,inferred
West Oxfordshire,2020-10-28,0.98,0.91,0.68,0.33,0.11,0.00,0.00,inferred
West Oxfordshire,2020-10-29,0.98,0.91,0.68,0.33,0.11,0.00,0.00,inferred
West Oxfordshire,2020-10-30,0.98,0.91,0.68,0.33,0.11,0.00,0.00,inferred
West Oxfordshire,2020-10-31,0.98,0.91,0.68,0.33,0.11,0.00,0.00,inferred
West Oxfordshire,2020-11-01,0.98,0.91,0.68,0.33,0.11,0.00,0.00,inferred
West Oxfordshire,2020-11-02,0.98,0.91,0.68,0.33,0.11,0.00,0.00,inferred
West Oxfordshire,2020-11-03,0.62,0.25,0.06,0.01,0.00,0.00,0.00,inferred
West Oxfordshire,2020-11-04,0.62,0.25,0.06,0.01,0.00,0.00,0.00,inferred
West Oxfordshire,2020-11-05,0.62,0.25,0.06,0.01,0.00,0.00,0.00,inferred
West Oxfordshire,2020-11-06,0.62,0.25,0.06,0.01,0.00,0.00,0.00,inferred
West Oxfordshire,2020-11-07,0.62,0.25,0.06,0.01,0.00,0.00,0.00,inferred
West Oxfordshire,2020-11-08,0.62,0.25,0.06,0.01,0.00,0.00,0.00,inferred
West Oxfordshire,2020-11-09,0.62,0.25,0.06,0.01,0.00,0.00,0.00,inferred
West Oxfordshire,2020-11-10,0.12,0.02,0.00,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-11-11,0.12,0.02,0.00,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-11-12,0.12,0.02,0.00,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-11-13,0.12,0.02,0.00,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-11-14,0.12,0.02,0.00,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-11-15,0.12,0.02,0.00,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-11-16,0.12,0.02,0.00,0.00,0.00,0.00,0.00,inferred
West Oxfordshire,2020-11-17,0.34,0.16,0.07,0.03,0.01,0.00,0.00,inferred
West Oxfordshire,2020-11-18,0.34,0.16,0.07,0.03,0.01,0.00,0.00,inferred
West Oxfordshire,2020-11-19,0.34,0.16,0.07,0.03,0.01,0.00,0.00,inferred
West Oxfordshire,2020-11-20,0.34,0.16,0.07,0.03,0.01,0.00,0.00,inferred
West Oxfordshire,2020-11-21,0.34,0.16,0.07,0.03,0.01,0.00,0.00,inferred
West Oxfordshire,2020-11-22,0.34,0.16,0.07,0.03,0.01,0.00,0.00,inferred
West Oxfordshire,2020-11-23,0.34,0.16,0.07,0.03,0.01,0.00,0.00,inferred
West Oxfordshire,2020-11-24,0.39,0.23,0.13,0.07,0.04,0.01,0.00,projected
West Oxfordshire,2020-11-25,0.39,0.23,0.13,0.07,0.04,0.01,0.00,projected
West Oxfordshire,2020-11-26,0.39,0.23,0.13,0.07,0.04,0.01,0.00,projected
West Oxfordshire,2020-11-27,0.39,0.23,0.13,0.07,0.04,0.01,0.00,projected
West Oxfordshire,2020-11-28,0.39,0.23,0.13,0.07,0.04,0.01,0.00,projected
West Oxfordshire,2020-11-29,0.39,0.23,0.13,0.07,0.04,0.01,0.00,projected
West Oxfordshire,2020-11-30,0.39,0.23,0.13,0.07,0.04,0.01,0.00,projected
West Oxfordshire,2020-12-01,0.43,0.28,0.17,0.10,0.06,0.01,0.00,projected
West Oxfordshire,2020-12-02,0.43,0.28,0.17,0.10,0.06,0.01,0.00,projected
West Oxfordshire,2020-12-03,0.43,0.28,0.17,0.10,0.06,0.01,0.00,projected
West Oxfordshire,2020-12-04,0.43,0.28,0.17,0.10,0.06,0.01,0.00,projected
West Oxfordshire,2020-12-05,0.43,0.28,0.17,0.10,0.06,0.01,0.00,projected
West Oxfordshire,2020-12-06,0.43,0.28,0.17,0.10,0.06,0.01,0.00,projected
West Oxfordshire,2020-12-07,0.43,0.28,0.17,0.10,0.06,0.01,0.00,projected
West Oxfordshire,2020-12-08,0.46,0.32,0.21,0.14,0.09,0.02,0.00,projected
West Oxfordshire,2020-12-09,0.46,0.32,0.21,0.14,0.09,0.02,0.00,projected
West Oxfordshire,2020-12-10,0.46,0.32,0.21,0.14,0.09,0.02,0.00,projected
West Oxfordshire,2020-12-11,0.46,0.32,0.21,0.14,0.09,0.02,0.00,projected
West Oxfordshire,2020-12-12,0.46,0.32,0.21,0.14,0.09,0.02,0.00,projected
West Oxfordshire,2020-12-13,0.46,0.32,0.21,0.14,0.09,0.02,0.00,projected
West Oxfordshire,2020-12-14,0.46,0.32,0.21,0.14,0.09,0.02,0.00,projected
West Oxfordshire,2020-12-15,0.48,0.35,0.24,0.16,0.11,0.03,0.01,projected
West Oxfordshire,2020-12-16,0.48,0.35,0.24,0.16,0.11,0.03,0.01,projected
West Oxfordshire,2020-12-17,0.48,0.35,0.24,0.16,0.11,0.03,0.01,projected
West Oxfordshire,2020-12-18,0.48,0.35,0.24,0.16,0.11,0.03,0.01,projected
West Oxfordshire,2020-12-19,0.48,0.35,0.24,0.16,0.11,0.03,0.01,projected
West Oxfordshire,2020-12-20,0.48,0.35,0.24,0.16,0.11,0.03,0.01,projected
West Oxfordshire,2020-12-21,0.48,0.35,0.24,0.16,0.11,0.03,0.01,projected
Windsor and Maidenhead,2020-08-11,0.86,0.64,0.39,0.21,0.10,0.01,0.00,inferred
Windsor and Maidenhead,2020-08-12,0.86,0.64,0.39,0.21,0.10,0.01,0.00,inferred
Windsor and Maidenhead,2020-08-13,0.86,0.64,0.39,0.21,0.10,0.01,0.00,inferred
Windsor and Maidenhead,2020-08-14,0.86,0.64,0.39,0.21,0.10,0.01,0.00,inferred
Windsor and Maidenhead,2020-08-15,0.86,0.64,0.39,0.21,0.10,0.01,0.00,inferred
Windsor and Maidenhead,2020-08-16,0.86,0.64,0.39,0.21,0.10,0.01,0.00,inferred
Windsor and Maidenhead,2020-08-17,0.86,0.64,0.39,0.21,0.10,0.01,0.00,inferred
Windsor and Maidenhead,2020-08-18,0.60,0.32,0.14,0.06,0.02,0.00,0.00,inferred
Windsor and Maidenhead,2020-08-19,0.60,0.32,0.14,0.06,0.02,0.00,0.00,inferred
Windsor and Maidenhead,2020-08-20,0.60,0.32,0.14,0.06,0.02,0.00,0.00,inferred
Windsor and Maidenhead,2020-08-21,0.60,0.32,0.14,0.06,0.02,0.00,0.00,inferred
Windsor and Maidenhead,2020-08-22,0.60,0.32,0.14,0.06,0.02,0.00,0.00,inferred
Windsor and Maidenhead,2020-08-23,0.60,0.32,0.14,0.06,0.02,0.00,0.00,inferred
Windsor and Maidenhead,2020-08-24,0.60,0.32,0.14,0.06,0.02,0.00,0.00,inferred
Windsor and Maidenhead,2020-08-25,0.74,0.43,0.19,0.08,0.03,0.00,0.00,inferred
Windsor and Maidenhead,2020-08-26,0.74,0.43,0.19,0.08,0.03,0.00,0.00,inferred
Windsor and Maidenhead,2020-08-27,0.74,0.43,0.19,0.08,0.03,0.00,0.00,inferred
Windsor and Maidenhead,2020-08-28,0.74,0.43,0.19,0.08,0.03,0.00,0.00,inferred
Windsor and Maidenhead,2020-08-29,0.74,0.43,0.19,0.08,0.03,0.00,0.00,inferred
Windsor and Maidenhead,2020-08-30,0.74,0.43,0.19,0.08,0.03,0.00,0.00,inferred
Windsor and Maidenhead,2020-08-31,0.74,0.43,0.19,0.08,0.03,0.00,0.00,inferred
Windsor and Maidenhead,2020-09-01,0.84,0.61,0.38,0.23,0.15,0.05,0.01,inferred
Windsor and Maidenhead,2020-09-02,0.84,0.61,0.38,0.23,0.15,0.05,0.01,inferred
Windsor and Maidenhead,2020-09-03,0.84,0.61,0.38,0.23,0.15,0.05,0.01,inferred
Windsor and Maidenhead,2020-09-04,0.84,0.61,0.38,0.23,0.15,0.05,0.01,inferred
Windsor and Maidenhead,2020-09-05,0.84,0.61,0.38,0.23,0.15,0.05,0.01,inferred
Windsor and Maidenhead,2020-09-06,0.84,0.61,0.38,0.23,0.15,0.05,0.01,inferred
Windsor and Maidenhead,2020-09-07,0.84,0.61,0.38,0.23,0.15,0.05,0.01,inferred
Windsor and Maidenhead,2020-09-08,0.93,0.78,0.53,0.28,0.12,0.00,0.00,inferred
Windsor and Maidenhead,2020-09-09,0.93,0.78,0.53,0.28,0.12,0.00,0.00,inferred
Windsor and Maidenhead,2020-09-10,0.93,0.78,0.53,0.28,0.12,0.00,0.00,inferred
Windsor and Maidenhead,2020-09-11,0.93,0.78,0.53,0.28,0.12,0.00,0.00,inferred
Windsor and Maidenhead,2020-09-12,0.93,0.78,0.53,0.28,0.12,0.00,0.00,inferred
Windsor and Maidenhead,2020-09-13,0.93,0.78,0.53,0.28,0.12,0.00,0.00,inferred
Windsor and Maidenhead,2020-09-14,0.93,0.78,0.53,0.28,0.12,0.00,0.00,inferred
Windsor and Maidenhead,2020-09-15,0.99,0.96,0.89,0.75,0.54,0.06,0.00,inferred
Windsor and Maidenhead,2020-09-16,0.99,0.96,0.89,0.75,0.54,0.06,0.00,inferred
Windsor and Maidenhead,2020-09-17,0.99,0.96,0.89,0.75,0.54,0.06,0.00,inferred
Windsor and Maidenhead,2020-09-18,0.99,0.96,0.89,0.75,0.54,0.06,0.00,inferred
Windsor and Maidenhead,2020-09-19,0.99,0.96,0.89,0.75,0.54,0.06,0.00,inferred
Windsor and Maidenhead,2020-09-20,0.99,0.96,0.89,0.75,0.54,0.06,0.00,inferred
Windsor and Maidenhead,2020-09-21,0.99,0.96,0.89,0.75,0.54,0.06,0.00,inferred
Windsor and Maidenhead,2020-09-22,1.00,1.00,1.00,0.99,0.96,0.45,0.01,inferred
Windsor and Maidenhead,2020-09-23,1.00,1.00,1.00,0.99,0.96,0.45,0.01,inferred
Windsor and Maidenhead,2020-09-24,1.00,1.00,1.00,0.99,0.96,0.45,0.01,inferred
Windsor and Maidenhead,2020-09-25,1.00,1.00,1.00,0.99,0.96,0.45,0.01,inferred
Windsor and Maidenhead,2020-09-26,1.00,1.00,1.00,0.99,0.96,0.45,0.01,inferred
Windsor and Maidenhead,2020-09-27,1.00,1.00,1.00,0.99,0.96,0.45,0.01,inferred
Windsor and Maidenhead,2020-09-28,1.00,1.00,1.00,0.99,0.96,0.45,0.01,inferred
Windsor and Maidenhead,2020-09-29,1.00,1.00,1.00,0.99,0.95,0.36,0.00,inferred
Windsor and Maidenhead,2020-09-30,1.00,1.00,1.00,0.99,0.95,0.36,0.00,inferred
Windsor and Maidenhead,2020-10-01,1.00,1.00,1.00,0.99,0.95,0.36,0.00,inferred
Windsor and Maidenhead,2020-10-02,1.00,1.00,1.00,0.99,0.95,0.36,0.00,inferred
Windsor and Maidenhead,2020-10-03,1.00,1.00,1.00,0.99,0.95,0.36,0.00,inferred
Windsor and Maidenhead,2020-10-04,1.00,1.00,1.00,0.99,0.95,0.36,0.00,inferred
Windsor and Maidenhead,2020-10-05,1.00,1.00,1.00,0.99,0.95,0.36,0.00,inferred
Windsor and Maidenhead,2020-10-06,1.00,1.00,0.99,0.96,0.85,0.12,0.00,inferred
Windsor and Maidenhead,2020-10-07,1.00,1.00,0.99,0.96,0.85,0.12,0.00,inferred
Windsor and Maidenhead,2020-10-08,1.00,1.00,0.99,0.96,0.85,0.12,0.00,inferred
Windsor and Maidenhead,2020-10-09,1.00,1.00,0.99,0.96,0.85,0.12,0.00,inferred
Windsor and Maidenhead,2020-10-10,1.00,1.00,0.99,0.96,0.85,0.12,0.00,inferred
Windsor and Maidenhead,2020-10-11,1.00,1.00,0.99,0.96,0.85,0.12,0.00,inferred
Windsor and Maidenhead,2020-10-12,1.00,1.00,0.99,0.96,0.85,0.12,0.00,inferred
Windsor and Maidenhead,2020-10-13,1.00,0.99,0.95,0.81,0.54,0.02,0.00,inferred
Windsor and Maidenhead,2020-10-14,1.00,0.99,0.95,0.81,0.54,0.02,0.00,inferred
Windsor and Maidenhead,2020-10-15,1.00,0.99,0.95,0.81,0.54,0.02,0.00,inferred
Windsor and Maidenhead,2020-10-16,1.00,0.99,0.95,0.81,0.54,0.02,0.00,inferred
Windsor and Maidenhead,2020-10-17,1.00,0.99,0.95,0.81,0.54,0.02,0.00,inferred
Windsor and Maidenhead,2020-10-18,1.00,0.99,0.95,0.81,0.54,0.02,0.00,inferred
Windsor and Maidenhead,2020-10-19,1.00,0.99,0.95,0.81,0.54,0.02,0.00,inferred
Windsor and Maidenhead,2020-10-20,1.00,0.98,0.89,0.64,0.31,0.01,0.00,inferred
Windsor and Maidenhead,2020-10-21,1.00,0.98,0.89,0.64,0.31,0.01,0.00,inferred
Windsor and Maidenhead,2020-10-22,1.00,0.98,0.89,0.64,0.31,0.01,0.00,inferred
