area,Date,C_lower,C_median,C_upper
Salford,2020-07-19,3.59936,7.732469999999999,18.193070000000002
Salford,2020-07-20,3.5165300000000004,7.9646300000000005,19.9057
Salford,2020-07-21,3.4359,8.20417,21.77988
Salford,2020-07-22,3.35733,8.451130000000001,23.83064
Salford,2020-07-23,3.2806900000000003,8.705639999999999,26.07455
Salford,2020-07-24,3.20587,8.96786,28.529740000000004
Salford,2020-07-25,3.13279,9.23798,31.216109999999997
Salford,2020-07-26,3.0613900000000003,9.51625,34.155440000000006
Salford,2020-07-27,2.99162,9.80291,37.371520000000004
Salford,2020-07-28,2.92345,10.098189999999999,40.890440000000005
Salford,2020-07-29,2.85683,10.40237,44.7407
Sandwell,2020-07-09,1.60495,2.39555,3.61025
Sandwell,2020-07-10,1.81477,2.72379,4.1398
Sandwell,2020-07-11,1.9280099999999998,2.94978,4.6128800000000005
Sandwell,2020-07-12,1.95187,3.0794900000000003,5.03036
Sandwell,2020-07-13,1.91878,3.14919,5.42556
Sandwell,2020-07-14,1.85545,3.1876599999999997,5.82472
Sandwell,2020-07-15,1.77882,3.21202,6.24317
Sandwell,2020-07-16,1.69828,3.23096,6.688969999999999
Sandwell,2020-07-17,1.61843,3.2483400000000002,7.166460000000001
Sandwell,2020-07-18,1.54131,3.2656099999999997,7.6785
Sandwell,2020-07-19,1.46761,3.2831900000000003,8.22755
Sandwell,2020-07-20,1.39747,3.30111,8.816130000000001
Sandwell,2020-07-21,1.33077,3.3193099999999998,9.44694
Sandwell,2020-07-22,1.26734,3.33771,10.12295
Sandwell,2020-07-23,1.20699,3.35627,10.84736
Sandwell,2020-07-24,1.14955,3.37495,11.6236
Sandwell,2020-07-25,1.09486,3.39375,12.4554
Sandwell,2020-07-26,1.0427899999999999,3.41266,13.346720000000001
Sandwell,2020-07-27,0.99319,3.4316699999999996,14.301820000000001
Sandwell,2020-07-28,0.94596,3.45079,15.325270000000002
Sandwell,2020-07-29,0.90097,3.47001,16.421960000000002
Scottish Borders,2020-07-09,0.0026100000000000003,0.00484,0.00869
Scottish Borders,2020-07-10,0.00193,0.00361,0.00659
Scottish Borders,2020-07-11,0.00148,0.0028899999999999998,0.00565
Scottish Borders,2020-07-12,0.00119,0.00251,0.00545
Scottish Borders,2020-07-13,0.001,0.00231,0.00562
Scottish Borders,2020-07-14,0.0008699999999999999,0.0022,0.00594
Scottish Borders,2020-07-15,0.0007700000000000001,0.00213,0.00632
Scottish Borders,2020-07-16,0.0006900000000000001,0.00207,0.00673
Scottish Borders,2020-07-17,0.00062,0.00202,0.00715
Scottish Borders,2020-07-18,0.00056,0.00197,0.0076
Scottish Borders,2020-07-19,0.0005099999999999999,0.0019199999999999998,0.00807
Scottish Borders,2020-07-20,0.00045999999999999996,0.00187,0.00856
Scottish Borders,2020-07-21,0.00041,0.00182,0.00909
Scottish Borders,2020-07-22,0.00037,0.0017699999999999999,0.009640000000000001
Scottish Borders,2020-07-23,0.00033999999999999997,0.00172,0.01023
Scottish Borders,2020-07-24,0.00031,0.00168,0.01086
Scottish Borders,2020-07-25,0.00028,0.0016300000000000002,0.01152
Scottish Borders,2020-07-26,0.00025,0.00159,0.01223
Scottish Borders,2020-07-27,0.00022999999999999998,0.00155,0.012980000000000002
Scottish Borders,2020-07-28,0.0002,0.00151,0.01377
Scottish Borders,2020-07-29,0.00018,0.00147,0.01462
Sefton,2020-07-09,0.9990899999999999,1.56739,2.41379
Sefton,2020-07-10,0.91732,1.4478799999999998,2.24987
Sefton,2020-07-11,0.83529,1.35049,2.17195
Sefton,2020-07-12,0.76156,1.2812700000000001,2.17389
Sefton,2020-07-13,0.6967,1.23184,2.22454
Sefton,2020-07-14,0.63939,1.19403,2.30064
Sefton,2020-07-15,0.58815,1.16241,2.38925
Sefton,2020-07-16,0.54184,1.1339299999999999,2.48442
Sefton,2020-07-17,0.49962,1.10706,2.58387
Sefton,2020-07-18,0.46091000000000004,1.08111,2.68704
Sefton,2020-07-19,0.42531,1.0558100000000001,2.7939700000000003
Sefton,2020-07-20,0.39250999999999997,1.03108,2.9049
Sefton,2020-07-21,0.36225,1.00688,3.0201
Sefton,2020-07-22,0.33432,0.9832299999999999,3.13979
Sefton,2020-07-23,0.30855,0.96011,3.26419
Sefton,2020-07-24,0.28476999999999997,0.93752,3.3935199999999996
Sefton,2020-07-25,0.26282,0.9154700000000001,3.5279599999999998
Sefton,2020-07-26,0.24255,0.89392,3.66773
Sefton,2020-07-27,0.22385,0.8728899999999999,3.81304
Sefton,2020-07-28,0.2066,0.85234,3.96411
Sefton,2020-07-29,0.19067,0.8322799999999999,4.12116
Sheffield,2020-07-09,6.31933,8.66363,11.90264
Sheffield,2020-07-10,6.06174,8.33812,11.50791
Sheffield,2020-07-11,5.76921,8.036719999999999,11.28337
Sheffield,2020-07-12,5.41213,7.6979,11.106860000000001
Sheffield,2020-07-13,5.01706,7.329210000000001,10.93832
Sheffield,2020-07-14,4.61265,6.94872,10.76708
Sheffield,2020-07-15,4.21879,6.5708899999999995,10.59246
Sheffield,2020-07-16,3.84668,6.2046,10.41633
Sheffield,2020-07-17,3.5013900000000002,5.854369999999999,10.24052
Sheffield,2020-07-18,3.18427,5.522,10.06632
Sheffield,2020-07-19,2.89465,5.2077599999999995,9.89443
Sheffield,2020-07-20,2.6309099999999996,4.91119,9.72519
Sheffield,2020-07-21,2.39108,4.631480000000001,9.558760000000001
Sheffield,2020-07-22,2.1731,4.36774,9.39514
Sheffield,2020-07-23,1.9750299999999998,4.11906,9.23432
Sheffield,2020-07-24,1.79505,3.8845699999999996,9.076260000000001
Sheffield,2020-07-25,1.6315,3.66345,8.920910000000001
Sheffield,2020-07-26,1.4828700000000001,3.4549199999999995,8.76823
Sheffield,2020-07-27,1.34778,3.25828,8.618160000000001
Sheffield,2020-07-28,1.22501,3.0728299999999997,8.47066
Sheffield,2020-07-29,1.11343,2.89793,8.32568
Shetland,2020-07-09,0.0,0.0,0.0
Shetland,2020-07-10,0.0,0.0,0.0
Shetland,2020-07-11,0.0,0.0,0.0
Shetland,2020-07-12,0.0,0.0,0.0
Shetland,2020-07-13,0.0,0.0,0.0
Shetland,2020-07-14,0.0,0.0,0.0
Shetland,2020-07-15,0.0,0.0,0.0
Shetland,2020-07-16,0.0,0.0,0.0
Shetland,2020-07-17,0.0,0.0,0.0
Shetland,2020-07-18,0.0,0.0,0.0
Shetland,2020-07-19,0.0,0.0,0.0
Shetland,2020-07-20,0.0,0.0,0.0
Shetland,2020-07-21,0.0,0.0,0.0
Shetland,2020-07-22,0.0,0.0,0.0
Shetland,2020-07-23,0.0,0.0,0.0
Shetland,2020-07-24,0.0,0.0,0.0
Shetland,2020-07-25,0.0,0.0,0.0
Shetland,2020-07-26,0.0,0.0,0.0
Shetland,2020-07-27,0.0,0.0,0.0
Shetland,2020-07-28,0.0,0.0,0.0
Shetland,2020-07-29,0.0,0.0,0.0
Shetland Islands,2020-07-09,0.0,0.0,0.0
Shetland Islands,2020-07-10,0.0,0.0,0.0
Shetland Islands,2020-07-11,0.0,0.0,0.0
Shetland Islands,2020-07-12,0.0,0.0,0.0
Shetland Islands,2020-07-13,0.0,0.0,0.0
Shetland Islands,2020-07-14,0.0,0.0,0.0
Shetland Islands,2020-07-15,0.0,0.0,0.0
Shetland Islands,2020-07-16,0.0,0.0,0.0
Shetland Islands,2020-07-17,0.0,0.0,0.0
Shetland Islands,2020-07-18,0.0,0.0,0.0
Shetland Islands,2020-07-19,0.0,0.0,0.0
Shetland Islands,2020-07-20,0.0,0.0,0.0
Shetland Islands,2020-07-21,0.0,0.0,0.0
Shetland Islands,2020-07-22,0.0,0.0,0.0
Shetland Islands,2020-07-23,0.0,0.0,0.0
Shetland Islands,2020-07-24,0.0,0.0,0.0
Shetland Islands,2020-07-25,0.0,0.0,0.0
Shetland Islands,2020-07-26,0.0,0.0,0.0
Shetland Islands,2020-07-27,0.0,0.0,0.0
Shetland Islands,2020-07-28,0.0,0.0,0.0
Shetland Islands,2020-07-29,0.0,0.0,0.0
Shropshire,2020-07-09,1.36645,2.07714,3.10397
Shropshire,2020-07-10,1.26997,1.9394799999999999,2.91767
Shropshire,2020-07-11,1.17249,1.8234299999999999,2.81383
Shropshire,2020-07-12,1.0752,1.7233900000000002,2.76914
Shropshire,2020-07-13,0.9810399999999999,1.63421,2.7572799999999997
Shropshire,2020-07-14,0.89218,1.55246,2.76112
Shropshire,2020-07-15,0.80972,1.47614,2.77143
Shropshire,2020-07-16,0.7340399999999999,1.40414,2.78396
Shropshire,2020-07-17,0.66502,1.33584,2.79696
Shropshire,2020-07-18,0.60231,1.27092,2.80991
Shropshire,2020-07-19,0.5454399999999999,1.20915,2.8227
Shropshire,2020-07-20,0.49391999999999997,1.15036,2.83537
Shropshire,2020-07-21,0.44726000000000005,1.0944200000000002,2.8479900000000002
Shropshire,2020-07-22,0.40501,1.04118,2.86061
Shropshire,2020-07-23,0.36676,0.9905299999999999,2.8732599999999997
Shropshire,2020-07-24,0.33211999999999997,0.94234,2.88595
Shropshire,2020-07-25,0.30075999999999997,0.89649,2.89869
Shropshire,2020-07-26,0.27236,0.85288,2.91149
Shropshire,2020-07-27,0.24664,0.81138,2.92434
Shropshire,2020-07-28,0.22335,0.7719,2.9372599999999998
Shropshire,2020-07-29,0.20226,0.73434,2.9502200000000003
Slough,2020-07-09,0.65856,1.0785799999999999,1.67881
Slough,2020-07-10,0.6393399999999999,1.05284,1.6514900000000001
Slough,2020-07-11,0.61784,1.03836,1.67523
Slough,2020-07-12,0.5858300000000001,1.01756,1.71445
Slough,2020-07-13,0.5463,0.98964,1.7569099999999997
Slough,2020-07-14,0.50345,0.9571700000000001,1.79913
Slough,2020-07-15,0.46043999999999996,0.92261,1.8407099999999998
Slough,2020-07-16,0.41916000000000003,0.88764,1.8820599999999998
Slough,2020-07-17,0.38056999999999996,0.8532,1.92367
Slough,2020-07-18,0.34506,0.81976,1.96586
Slough,2020-07-19,0.31263,0.7874899999999999,2.00883
Slough,2020-07-20,0.28317,0.75646,2.05268
Slough,2020-07-21,0.25645,0.7266600000000001,2.09747
Slough,2020-07-22,0.23224,0.69803,2.14324
Slough,2020-07-23,0.21033000000000002,0.6705399999999999,2.19001
Slough,2020-07-24,0.19049000000000002,0.6441399999999999,2.2378
Slough,2020-07-25,0.17252,0.61878,2.2866400000000002
Slough,2020-07-26,0.15625,0.59442,2.33655
Slough,2020-07-27,0.14152,0.57102,2.38754
Slough,2020-07-28,0.12817,0.5485399999999999,2.43965
Slough,2020-07-29,0.11609000000000001,0.52695,2.49289
Solihull,2020-07-09,0.50616,0.85357,1.36283
Solihull,2020-07-10,0.55558,0.9421799999999999,1.5166899999999999
Solihull,2020-07-11,0.58505,1.01168,1.6741700000000002
Solihull,2020-07-12,0.58495,1.04367,1.80192
Solihull,2020-07-13,0.5637300000000001,1.0478299999999998,1.9068900000000002
Solihull,2020-07-14,0.53073,1.03569,2.00035
Solihull,2020-07-15,0.49271000000000004,1.01538,2.09024
Solihull,2020-07-16,0.45376000000000005,0.99161,2.18099
Solihull,2020-07-17,0.41608,0.9668200000000001,2.27469
Solihull,2020-07-18,0.38069000000000003,0.94209,2.37228
Solihull,2020-07-19,0.34796,0.9178700000000001,2.47415
Solihull,2020-07-20,0.31790999999999997,0.8943,2.58051
Solihull,2020-07-21,0.29043,0.8713799999999999,2.69152
Solihull,2020-07-22,0.26532,0.84909,2.8073599999999996
Solihull,2020-07-23,0.24239000000000002,0.8274,2.9282
Solihull,2020-07-24,0.22146,0.80628,3.05425
Solihull,2020-07-25,0.20234000000000002,0.7857,3.18573
Solihull,2020-07-26,0.18488,0.76566,3.3228699999999995
Solihull,2020-07-27,0.16893,0.7461300000000001,3.4659199999999997
Solihull,2020-07-28,0.15435,0.72709,3.6151199999999997
Solihull,2020-07-29,0.14104,0.70855,3.77075
Somerset,2020-07-09,0.45091000000000003,0.7732899999999999,1.25183
Somerset,2020-07-10,0.41752,0.72007,1.17539
Somerset,2020-07-11,0.38368,0.67648,1.13968
Somerset,2020-07-12,0.34936999999999996,0.6391100000000001,1.1316899999999999
Somerset,2020-07-13,0.31585,0.60574,1.13866
Somerset,2020-07-14,0.28413,0.57507,1.1526399999999999
Somerset,2020-07-15,0.25479,0.5463600000000001,1.16951
Somerset,2020-07-16,0.22805,0.51925,1.18743
Somerset,2020-07-17,0.20389000000000002,0.49354,1.2057200000000001
Somerset,2020-07-18,0.18218,0.4691,1.22417
Somerset,2020-07-19,0.16274,0.44587,1.24279
Somerset,2020-07-20,0.14536,0.42377,1.2616100000000001
Somerset,2020-07-21,0.12983,0.40276999999999996,1.2806600000000001
Somerset,2020-07-22,0.11596,0.3828,1.29998
Somerset,2020-07-23,0.10357000000000001,0.36382,1.31958
Somerset,2020-07-24,0.0925,0.34578000000000003,1.33946
Somerset,2020-07-25,0.08262,0.32863000000000003,1.35965
Somerset,2020-07-26,0.0738,0.31233,1.38014
Somerset,2020-07-27,0.06591,0.29685,1.40094
Somerset,2020-07-28,0.058870000000000006,0.28213,1.42205
Somerset,2020-07-29,0.05259,0.26813000000000003,1.4434799999999999
South Ayrshire,2020-07-09,0.052829999999999995,0.0927,0.15469000000000002
South Ayrshire,2020-07-10,0.04608,0.08139,0.13721
South Ayrshire,2020-07-11,0.04007,0.07274,0.12772
South Ayrshire,2020-07-12,0.03507,0.06669,0.12485999999999998
South Ayrshire,2020-07-13,0.03092,0.06239,0.12587
South Ayrshire,2020-07-14,0.02744,0.05911,0.1288
South Ayrshire,2020-07-15,0.02447,0.0564,0.13259
South Ayrshire,2020-07-16,0.02189,0.054,0.13673
South Ayrshire,2020-07-17,0.01961,0.05177999999999999,0.14105
South Ayrshire,2020-07-18,0.01759,0.04968,0.14547000000000002
South Ayrshire,2020-07-19,0.015790000000000002,0.04766,0.15001
South Ayrshire,2020-07-20,0.014180000000000002,0.04573,0.15467
South Ayrshire,2020-07-21,0.01273,0.04387,0.15946
South Ayrshire,2020-07-22,0.01143,0.042089999999999995,0.16439
South Ayrshire,2020-07-23,0.01026,0.04038,0.16948
South Ayrshire,2020-07-24,0.00922,0.03873,0.17472000000000001
South Ayrshire,2020-07-25,0.00828,0.03715,0.18012
South Ayrshire,2020-07-26,0.00743,0.03564,0.18569000000000002
South Ayrshire,2020-07-27,0.006670000000000001,0.03419,0.19143
South Ayrshire,2020-07-28,0.00599,0.03279,0.19735
South Ayrshire,2020-07-29,0.005379999999999999,0.03146,0.20345
South Gloucestershire,2020-07-09,0.27226,0.47726999999999997,0.81895
South Gloucestershire,2020-07-10,0.27651,0.48794,0.8464799999999999
South Gloucestershire,2020-07-11,0.27203,0.49191,0.8872399999999999
South Gloucestershire,2020-07-12,0.26006,0.48935,0.93675
South Gloucestershire,2020-07-13,0.24381999999999998,0.48276,0.99221
South Gloucestershire,2020-07-14,0.22583000000000003,0.47413999999999995,1.05219
South Gloucestershire,2020-07-15,0.20770999999999998,0.46466999999999997,1.11615
South Gloucestershire,2020-07-16,0.19029000000000001,0.45498,1.18404
South Gloucestershire,2020-07-17,0.17399,0.44535,1.2560200000000001
South Gloucestershire,2020-07-18,0.15893,0.43588999999999994,1.33233
South Gloucestershire,2020-07-19,0.14513,0.42663999999999996,1.41324
South Gloucestershire,2020-07-20,0.1325,0.4176,1.49906
South Gloucestershire,2020-07-21,0.12097999999999999,0.40876,1.59008
South Gloucestershire,2020-07-22,0.11045999999999999,0.40012,1.68662
South Gloucestershire,2020-07-23,0.10086,0.39166,1.78902
South Gloucestershire,2020-07-24,0.09208999999999999,0.38339,1.8976400000000002
South Gloucestershire,2020-07-25,0.08409,0.37529,2.01285
South Gloucestershire,2020-07-26,0.07679,0.36735999999999996,2.1350599999999997
South Gloucestershire,2020-07-27,0.07012,0.3596,2.2646900000000003
South Gloucestershire,2020-07-28,0.06402999999999999,0.35201,2.40219
South Gloucestershire,2020-07-29,0.05847,0.34457,2.54803
South Lanarkshire,2020-07-09,0.26588,0.44248999999999994,0.69462
South Lanarkshire,2020-07-10,0.23337,0.39063000000000003,0.61822
South Lanarkshire,2020-07-11,0.20407,0.34973000000000004,0.5717399999999999
South Lanarkshire,2020-07-12,0.17925,0.31984,0.55079
South Lanarkshire,2020-07-13,0.15841,0.29755,0.54505
South Lanarkshire,2020-07-14,0.14071,0.2799,0.54694
South Lanarkshire,2020-07-15,0.12547,0.26496,0.55218
South Lanarkshire,2020-07-16,0.11216,0.25161999999999995,0.55866
South Lanarkshire,2020-07-17,0.10042000000000001,0.23929,0.56552
South Lanarkshire,2020-07-18,0.08999,0.22769,0.57245
South Lanarkshire,2020-07-19,0.08068,0.21668,0.57938
South Lanarkshire,2020-07-20,0.07236000000000001,0.20621,0.58632
South Lanarkshire,2020-07-21,0.06489,0.19623,0.59329
South Lanarkshire,2020-07-22,0.0582,0.18672,0.60032
South Lanarkshire,2020-07-23,0.05221,0.17767,0.60743
South Lanarkshire,2020-07-24,0.04682,0.16906,0.61461
South Lanarkshire,2020-07-25,0.042,0.16086,0.62187
South Lanarkshire,2020-07-26,0.03767,0.15306,0.62922
South Lanarkshire,2020-07-27,0.033780000000000004,0.14562999999999998,0.63665
South Lanarkshire,2020-07-28,0.0303,0.13857,0.64417
South Lanarkshire,2020-07-29,0.027180000000000003,0.13184,0.65179
South Tyneside,2020-07-09,0.16003,0.28252,0.49066000000000004
South Tyneside,2020-07-10,0.1916,0.34021999999999997,0.59667
South Tyneside,2020-07-11,0.21270999999999998,0.38506999999999997,0.69699
South Tyneside,2020-07-12,0.21882,0.40869,0.77673
South Tyneside,2020-07-13,0.21415,0.41707,0.84324
South Tyneside,2020-07-14,0.20331,0.41668999999999995,0.9046200000000001
South Tyneside,2020-07-15,0.18963,0.41194,0.96604
South Tyneside,2020-07-16,0.1751,0.40531,1.03016
South Tyneside,2020-07-17,0.16082,0.39802,1.09826
South Tyneside,2020-07-18,0.14731,0.39063000000000003,1.1709399999999999
South Tyneside,2020-07-19,0.13477,0.38335,1.24855
South Tyneside,2020-07-20,0.12324,0.37622,1.3314
South Tyneside,2020-07-21,0.11268,0.36926,1.4198
South Tyneside,2020-07-22,0.10303,0.36246,1.51409
South Tyneside,2020-07-23,0.09421,0.35579,1.61465
South Tyneside,2020-07-24,0.08615,0.34926,1.7218900000000001
South Tyneside,2020-07-25,0.07879,0.34285,1.8362599999999998
South Tyneside,2020-07-26,0.07206,0.33655999999999997,1.95822
South Tyneside,2020-07-27,0.0659,0.33039,2.08828
South Tyneside,2020-07-28,0.060270000000000004,0.32433,2.2269900000000002
South Tyneside,2020-07-29,0.05512,0.31838,2.3749
Southampton,2020-07-09,0.89541,1.44059,2.29719
Southampton,2020-07-10,0.949,1.53704,2.47665
Southampton,2020-07-11,0.98331,1.63025,2.72098
Southampton,2020-07-12,0.9830200000000001,1.6907599999999998,2.9737
Southampton,2020-07-13,0.9575899999999999,1.7252599999999998,3.22952
Southampton,2020-07-14,0.9179799999999999,1.74427,3.49424
Southampton,2020-07-15,0.87202,1.75542,3.7741
Southampton,2020-07-16,0.8243799999999999,1.76311,4.07365
Southampton,2020-07-17,0.77752,1.7695,4.39609
Southampton,2020-07-18,0.73256,1.7755400000000001,4.74388
Southampton,2020-07-19,0.68994,1.78158,5.11923
Southampton,2020-07-20,0.64974,1.7876900000000002,5.52436
Southampton,2020-07-21,0.6119,1.7939,5.9616
Southampton,2020-07-22,0.57629,1.80017,6.43348
Southampton,2020-07-23,0.54277,1.8064900000000002,6.942710000000001
Southampton,2020-07-24,0.51122,1.81285,7.4922699999999995
Southampton,2020-07-25,0.48151000000000005,1.8192400000000002,8.08532
Southampton,2020-07-26,0.45353999999999994,1.82565,8.72532
Southampton,2020-07-27,0.42718999999999996,1.83208,9.41597
Southampton,2020-07-28,0.40237,1.83854,10.1613
Southampton,2020-07-29,0.379,1.84502,10.96562
Southend-on-Sea,2020-07-09,1.8519400000000001,2.78003,4.16662
Southend-on-Sea,2020-07-10,1.87002,2.82498,4.27389
Southend-on-Sea,2020-07-11,1.86034,2.8757099999999998,4.49669
Southend-on-Sea,2020-07-12,1.8193700000000002,2.9163200000000002,4.7909
Southend-on-Sea,2020-07-13,1.75817,2.94755,5.12924
Southend-on-Sea,2020-07-14,1.68688,2.97286,5.49932
Southend-on-Sea,2020-07-15,1.61216,2.9951,5.89731
Southend-on-Sea,2020-07-16,1.53776,3.0159700000000003,6.32344
Southend-on-Sea,2020-07-17,1.46551,3.03638,6.779539999999999
Southend-on-Sea,2020-07-18,1.39618,3.05674,7.26796
Southend-on-Sea,2020-07-19,1.3300100000000001,3.0772,7.79126
Southend-on-Sea,2020-07-20,1.2669700000000002,3.09781,8.352089999999999
Southend-on-Sea,2020-07-21,1.20695,3.11858,8.95325
Southend-on-Sea,2020-07-22,1.14981,3.1395,9.597660000000001
Southend-on-Sea,2020-07-23,1.0953899999999999,3.16058,10.28844
Southend-on-Sea,2020-07-24,1.04356,3.1818,11.02895
Southend-on-Sea,2020-07-25,0.9942,3.20317,11.82275
Southend-on-Sea,2020-07-26,0.9471700000000001,3.2246799999999998,12.673689999999999
Southend-on-Sea,2020-07-27,0.9023700000000001,3.24634,13.58588
Southend-on-Sea,2020-07-28,0.85969,3.2681400000000003,14.563720000000002
Southend-on-Sea,2020-07-29,0.81903,3.29009,15.611939999999999
Southwark,2020-07-09,0.95249,1.62925,2.55282
Southwark,2020-07-10,0.97556,1.68193,2.66364
Southwark,2020-07-11,0.96625,1.71462,2.81935
Southwark,2020-07-12,0.9349200000000001,1.73747,3.0226
Southwark,2020-07-13,0.8918200000000001,1.7559200000000001,3.2621700000000002
Southwark,2020-07-14,0.8439,1.77268,3.53025
Southwark,2020-07-15,0.7952100000000001,1.789,3.82361
Southwark,2020-07-16,0.7478100000000001,1.8053700000000001,4.14203
Southwark,2020-07-17,0.70262,1.82192,4.48684
Southwark,2020-07-18,0.65995,1.8387,4.8600900000000005
Southwark,2020-07-19,0.61983,1.8556700000000002,5.26422
Southwark,2020-07-20,0.58216,1.87283,5.70184
Southwark,2020-07-21,0.54681,1.8901700000000001,6.17579
Southwark,2020-07-22,0.51363,1.90767,6.68912
Southwark,2020-07-23,0.48246999999999995,1.92534,7.24512
Southwark,2020-07-24,0.45321999999999996,1.94318,7.84732
Southwark,2020-07-25,0.42573999999999995,1.96118,8.49958
Southwark,2020-07-26,0.39993,1.97934,9.20606
Southwark,2020-07-27,0.37569,1.99768,9.971260000000001
Southwark,2020-07-28,0.35291999999999996,2.01618,10.80006
Southwark,2020-07-29,0.33152,2.03485,11.69775
St. Helens,2020-07-09,0.30968,0.5273100000000001,0.8568399999999999
St. Helens,2020-07-10,0.28503,0.48791999999999996,0.7992
St. Helens,2020-07-11,0.26213000000000003,0.45815,0.7736
St. Helens,2020-07-12,0.239,0.43244,0.7660100000000001
St. Helens,2020-07-13,0.21611,0.40876999999999997,0.7671
St. Helens,2020-07-14,0.19416,0.38641,0.77182
St. Helens,2020-07-15,0.17369,0.36515,0.7778
St. Helens,2020-07-16,0.15494000000000002,0.34494,0.7840699999999999
St. Helens,2020-07-17,0.13797,0.32575,0.79033
St. Helens,2020-07-18,0.12275,0.30756999999999995,0.7965300000000001
St. Helens,2020-07-19,0.10914000000000001,0.29038,0.8026800000000001
St. Helens,2020-07-20,0.09702000000000001,0.27413000000000004,0.80882
St. Helens,2020-07-21,0.08624,0.25878,0.81497
St. Helens,2020-07-22,0.07665,0.24429,0.82116
St. Helens,2020-07-23,0.06812,0.23060999999999998,0.8273799999999999
St. Helens,2020-07-24,0.06055,0.21769000000000002,0.83365
St. Helens,2020-07-25,0.053810000000000004,0.2055,0.8399700000000001
St. Helens,2020-07-26,0.047830000000000004,0.19399,0.84634
St. Helens,2020-07-27,0.04251,0.18313,0.85275
St. Helens,2020-07-28,0.03779,0.17287,0.85921
St. Helens,2020-07-29,0.033589999999999995,0.16319,0.8657299999999999
Staffordshire,2020-07-09,6.623939999999999,9.14697,12.792069999999999
Staffordshire,2020-07-10,6.91667,9.59577,13.509770000000001
Staffordshire,2020-07-11,6.9797,9.84752,14.195720000000001
Staffordshire,2020-07-12,6.866219999999999,9.95203,14.87754
Staffordshire,2020-07-13,6.649769999999999,9.97073,15.572339999999999
Staffordshire,2020-07-14,6.384180000000001,9.9463,16.290770000000002
Staffordshire,2020-07-15,6.101719999999999,9.90289,17.03899
Staffordshire,2020-07-16,5.81944,9.85245,17.82058
Staffordshire,2020-07-17,5.54534,9.80017,18.6379
Staffordshire,2020-07-18,5.28257,9.74797,19.4928
Staffordshire,2020-07-19,5.03199,9.69638,20.38703
Staffordshire,2020-07-20,4.79345,9.64541,21.322370000000003
Staffordshire,2020-07-21,4.56644,9.59496,22.30066
Staffordshire,2020-07-22,4.35036,9.54492,23.32386
Staffordshire,2020-07-23,4.14461,9.49522,24.39401
Staffordshire,2020-07-24,3.94867,9.44582,25.51326
Staffordshire,2020-07-25,3.7620199999999997,9.39668,26.683870000000002
Staffordshire,2020-07-26,3.5842099999999997,9.34781,27.908179999999998
Staffordshire,2020-07-27,3.4148099999999997,9.2992,29.188670000000002
Staffordshire,2020-07-28,3.25342,9.25084,30.52792
Staffordshire,2020-07-29,3.0996599999999996,9.20272,31.92861
Stirling,2020-07-09,0.24522,0.40001,0.63986
Stirling,2020-07-10,0.26828,0.44036000000000003,0.7112
Stirling,2020-07-11,0.28251,0.47385,0.7903399999999999
Stirling,2020-07-12,0.28402,0.49301000000000006,0.8632799999999999
Stirling,2020-07-13,0.27651,0.50164,0.93186
Stirling,2020-07-14,0.26396,0.50417,0.9999
Stirling,2020-07-15,0.24916,0.50366,1.07025
Stirling,2020-07-16,0.23378000000000002,0.5018199999999999,1.14456
Stirling,2020-07-17,0.21869,0.49948000000000004,1.2237799999999999
Stirling,2020-07-18,0.20429,0.49701000000000006,1.30847
Stirling,2020-07-19,0.19072999999999998,0.49455,1.3990799999999999
Stirling,2020-07-20,0.17805,0.49212,1.496
Stirling,2020-07-21,0.16622,0.48973,1.59966
Stirling,2020-07-22,0.15517,0.48736999999999997,1.71052
Stirling,2020-07-23,0.14487,0.48503,1.82907
Stirling,2020-07-24,0.13526,0.48271000000000003,1.95583
Stirling,2020-07-25,0.12629,0.4804,2.09138
Stirling,2020-07-26,0.11790999999999999,0.47811000000000003,2.2363299999999997
Stirling,2020-07-27,0.1101,0.47581999999999997,2.39132
Stirling,2020-07-28,0.1028,0.47355,2.55705
Stirling,2020-07-29,0.09598,0.47128000000000003,2.73427
Stockport,2020-07-09,1.08092,1.70955,2.52159
Stockport,2020-07-10,0.98603,1.5671700000000002,2.32623
Stockport,2020-07-11,0.89423,1.44935,2.20476
Stockport,2020-07-12,0.80781,1.35303,2.14066
Stockport,2020-07-13,0.72796,1.2716399999999999,2.1097799999999998
Stockport,2020-07-14,0.65504,1.20005,2.0954
Stockport,2020-07-15,0.58896,1.13503,2.08816
Stockport,2020-07-16,0.52932,1.07471,2.08352
Stockport,2020-07-17,0.47562,1.0180799999999999,2.07957
Stockport,2020-07-18,0.42733999999999994,0.9646100000000001,2.0756200000000002
Stockport,2020-07-19,0.38395,0.9139799999999999,2.07151
Stockport,2020-07-20,0.34496,0.866,2.0672599999999997
Stockport,2020-07-21,0.30994,0.82052,2.06291
Stockport,2020-07-22,0.27848,0.77742,2.05852
Stockport,2020-07-23,0.25021,0.73657,2.0541
Stockport,2020-07-24,0.22480999999999998,0.69786,2.04967
Stockport,2020-07-25,0.202,0.66118,2.04526
Stockport,2020-07-26,0.18149,0.62643,2.04084
Stockport,2020-07-27,0.16307,0.5935,2.0364400000000002
Stockport,2020-07-28,0.14652,0.5623100000000001,2.03205
Stockport,2020-07-29,0.13165,0.53275,2.02767
Stockton-on-Tees,2020-07-09,0.57802,0.95494,1.50302
